Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Best Quartile;H index;Total Docs. (2024);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;Country;Region;Publisher;Coverage;Categories;Areas
11;27162;"Journal of Business and Economic Statistics";journal;"07350015, 15372707";"Taylor and Francis Ltd.";No;No;4,171;Q1;127;107;328;4485;1102;306;2,89;41,92;23,36;13;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1983-2026";"Economics and Econometrics (Q1); Social Sciences (miscellaneous) (Q1); Statistics and Probability (Q1); Statistics, Probability and Uncertainty (Q1)";"Decision Sciences; Economics, Econometrics and Finance; Mathematics; Social Sciences"
12;12094;"Journal of the American Statistical Association";journal;"01621459, 1537274X";"Taylor and Francis Ltd.";No;No;4,103;Q1;238;250;563;11363;2544;512;3,80;45,45;28,74;6;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1922-2026";"Statistics and Probability (Q1); Statistics, Probability and Uncertainty (Q1)";"Decision Sciences; Mathematics"
13;20037;"International Journal of Management Reviews";journal;"14608545, 14682370";"Wiley-Blackwell Publishing Ltd";No;No;4,054;Q1;151;28;88;4241;1365;85;14,19;151,46;40,23;2;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"1999-2002, 2004-2026";"Decision Sciences (miscellaneous) (Q1); Management of Technology and Innovation (Q1); Strategy and Management (Q1)";"Business, Management and Accounting; Decision Sciences"
14;21101041823;"Strategy Science";journal;"23332077, 23332050";"INFORMS Inst.for Operations Res.and the Management Sciences";No;No;3,806;Q1;37;28;87;2600;388;82;2,95;92,86;21,31;4;United States;Northern America;"INFORMS Inst.for Operations Res.and the Management Sciences";"2016-2025";"Business and International Management (Q1); Management of Technology and Innovation (Q1); Management Science and Operations Research (Q1); Strategy and Management (Q1)";"Business, Management and Accounting; Decision Sciences"
15;12396;"Journal of Strategic Information Systems";journal;"09638687";"Elsevier B.V.";No;No;3,765;Q1;120;27;68;2121;810;51;11,67;78,56;40,35;2;Netherlands;Western Europe;"Elsevier B.V.";"1991-2026";"Information Systems (Q1); Information Systems and Management (Q1); Management Information Systems (Q1)";"Business, Management and Accounting; Computer Science; Decision Sciences"
16;15700;"Journal of Management Information Systems";journal;"1557928X, 07421222";"M.E. Sharpe Inc.";No;No;3,652;Q1;189;46;136;3493;1168;125;6,54;75,93;24,19;0;United States;Northern America;"M.E. Sharpe Inc.";"1987-2025";"Computer Science Applications (Q1); Information Systems and Management (Q1); Management Information Systems (Q1); Management Science and Operations Research (Q1)";"Business, Management and Accounting; Computer Science; Decision Sciences"
17;15049;"Biometrika";journal;"14643510, 00063444";"Oxford University Press";No;No;3,605;Q1;142;87;214;3175;836;211;3,26;36,49;29,57;0;United Kingdom;Western Europe;"Oxford University Press";"1908-1913, 1917, 1945, 1947-1951, 1965-2026";"Agricultural and Biological Sciences (miscellaneous) (Q1); Applied Mathematics (Q1); Mathematics (miscellaneous) (Q1); Statistics and Probability (Q1); Statistics, Probability and Uncertainty (Q1)";"Agricultural and Biological Sciences; Decision Sciences; Mathematics"
18;15074;"European Journal of Information Systems";journal;"0960085X, 14769344";"Taylor and Francis Ltd.";No;No;3,459;Q1;151;47;130;4611;1652;120;11,99;98,11;23,61;0;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1995-2026";"Information Systems (Q1); Information Systems and Management (Q1); Library and Information Sciences (Q1); Management Information Systems (Q1)";"Business, Management and Accounting; Computer Science; Decision Sciences; Social Sciences"
19;22900;"Research Policy";journal;"00487333";"Elsevier B.V.";No;No;3,443;Q1;318;138;519;12107;5403;513;9,07;87,73;31,27;47;Netherlands;Western Europe;"Elsevier B.V.";"1971-2026";"Engineering (miscellaneous) (Q1); Management of Technology and Innovation (Q1); Management Science and Operations Research (Q1); Strategy and Management (Q1)";"Business, Management and Accounting; Decision Sciences; Engineering"
20;22405;"Production and Operations Management";journal;"10591478, 19375956";"SAGE Publications Inc.";No;No;3,364;Q1;161;135;717;7601;4675;714;5,73;56,30;27,59;1;United States;Northern America;"SAGE Publications Inc.";"1992-2026";"Industrial and Manufacturing Engineering (Q1); Management of Technology and Innovation (Q1); Management Science and Operations Research (Q1)";"Business, Management and Accounting; Decision Sciences; Engineering"
21;24724;"Annals of Probability";journal;"2168894X, 00911798";"Institute of Mathematical Statistics";No;No;3,326;Q1;109;51;204;2209;549;204;2,53;43,31;16,82;0;United States;Northern America;"Institute of Mathematical Statistics";"1981, 1996-2025";"Statistics and Probability (Q1); Statistics, Probability and Uncertainty (Q1)";"Decision Sciences; Mathematics"
22;15298;"Structural Equation Modeling";journal;"15328007, 10705511";"Psychology Press Ltd";No;No;3,321;Q1;138;70;208;3646;1052;208;3,19;52,09;34,06;0;United Kingdom;Western Europe;"Psychology Press Ltd";"1994-2026";"Decision Sciences (miscellaneous) (Q1); Economics, Econometrics and Finance (miscellaneous) (Q1); Modeling and Simulation (Q1); Sociology and Political Science (Q1)";"Decision Sciences; Economics, Econometrics and Finance; Mathematics; Social Sciences"
23;13531;"Journal of the Royal Statistical Society. Series B: Statistical Methodology";journal;"14679868, 13697412";"Oxford University Press";No;No;3,308;Q1;165;133;251;3099;888;207;3,19;23,30;27,88;2;United Kingdom;Western Europe;"Oxford University Press";"1983, 1989, 1997-2026";"Statistics and Probability (Q1); Statistics, Probability and Uncertainty (Q1)";"Decision Sciences; Mathematics"
24;12137;"Journal of Statistical Software";journal;"15487660";"University of California at Los Angeles";Yes;Yes;3,211;Q1;199;39;145;2049;1247;144;7,59;52,54;20,97;3;United States;Northern America;"University of California at Los Angeles";"1996-2025";"Software (Q1); Statistics and Probability (Q1); Statistics, Probability and Uncertainty (Q1)";"Computer Science; Decision Sciences; Mathematics"
25;12303;"Information and Management";journal;"03787206";"Elsevier B.V.";No;No;2,920;Q1;214;117;336;12121;4176;333;10,09;103,60;37,47;3;Netherlands;Western Europe;"Elsevier B.V.";"1977-2026";"Information Systems (Q1); Information Systems and Management (Q1); Management Information Systems (Q1)";"Business, Management and Accounting; Computer Science; Decision Sciences"
26;20039;"International Journal of Operations and Production Management";journal;"17586593, 01443577";"Emerald Group Publishing Ltd.";No;No;2,876;Q1;177;94;265;7516;2887;261;8,85;79,96;27,84;0;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"1985, 1993-2026";"Decision Sciences (miscellaneous) (Q1); Management of Technology and Innovation (Q1); Strategy and Management (Q1)";"Business, Management and Accounting; Decision Sciences"
27;21101092899;"Communications in Transportation Research";journal;"27724247";"Tsinghua University Press";Yes;No;2,836;Q1;36;40;75;1780;963;64;12,96;44,50;27,78;2;China;Asiatic Region;"Tsinghua University Press";"2021-2025";"Control and Systems Engineering (Q1); Decision Sciences (miscellaneous) (Q1); Transportation (Q1)";"Decision Sciences; Engineering; Social Sciences"
28;19165;"International Journal of Production Economics";journal;"09255273";"Elsevier B.V.";No;No;2,833;Q1;264;280;871;19631;11276;862;11,25;70,11;30,61;7;Netherlands;Western Europe;"Elsevier B.V.";"1991-2026";"Business, Management and Accounting (miscellaneous) (Q1); Economics and Econometrics (Q1); Industrial and Manufacturing Engineering (Q1); Management Science and Operations Research (Q1)";"Business, Management and Accounting; Decision Sciences; Economics, Econometrics and Finance; Engineering"
29;21101180570;"Innovation and Green Development";journal;"29497531";"Elsevier B.V.";Yes;No;2,817;Q1;40;60;47;4647;836;46;17,79;77,45;25,95;4;Netherlands;Western Europe;"Elsevier B.V.";"2022-2026";"Management of Technology and Innovation (Q1); Management Science and Operations Research (Q1); Renewable Energy, Sustainability and the Environment (Q1)";"Business, Management and Accounting; Decision Sciences; Energy"
30;19700201522;"Journal of Business Logistics";journal;"21581592, 07353766";"John Wiley &amp; Sons Inc.";No;No;2,768;Q1;107;40;87;4524;1023;74;9,39;113,10;22,73;3;United States;Northern America;"John Wiley &amp; Sons Inc.";"2001-2026";"Business, Management and Accounting (miscellaneous) (Q1); Management Science and Operations Research (Q1)";"Business, Management and Accounting; Decision Sciences"
31;21100332429;"Annual Review of Statistics and Its Application";journal;"23268298, 2326831X";"Annual Reviews Inc.";No;No;2,766;Q1;53;23;74;2140;820;74;9,54;93,04;31,03;1;United States;Northern America;"Annual Reviews Inc.";"2014-2025";"Statistics and Probability (Q1); Statistics, Probability and Uncertainty (Q1)";"Decision Sciences; Mathematics"
32;20893;"Transportation Research Part C: Emerging Technologies";journal;"0968090X";"Elsevier Ltd";No;No;2,734;Q1;214;377;1096;22311;11365;1092;9,18;59,18;26,05;2;United Kingdom;Western Europe;"Elsevier Ltd";"1993-2026";"Automotive Engineering (Q1); Civil and Structural Engineering (Q1); Computer Science Applications (Q1); Management Science and Operations Research (Q1); Transportation (Q1)";"Computer Science; Decision Sciences; Engineering; Social Sciences"
33;21100198229;"Statistics Surveys";journal;"19357516";"Institute of Mathematical Statistics";Yes;No;2,664;Q1;28;5;16;707;270;16;20,50;141,40;38,89;0;United States;Northern America;"Institute of Mathematical Statistics";"2007-2026";"Statistics and Probability (Q1); Statistics, Probability and Uncertainty (Q1)";"Decision Sciences; Mathematics"
34;25829;"Probability Theory and Related Fields";journal;"01788051, 14322064";"Springer New York";No;No;2,631;Q1;100;72;219;3092;501;217;1,99;42,94;19,87;0;Germany;Western Europe;"Springer New York";"1986-2026";"Analysis (Q1); Statistics and Probability (Q1); Statistics, Probability and Uncertainty (Q1)";"Decision Sciences; Mathematics"
35;20892;"Transportation Research Part B: Methodological";journal;"01912615";"Elsevier Ltd";No;No;2,589;Q1;194;145;412;7826;3178;409;6,45;53,97;25,46;0;United Kingdom;Western Europe;"Elsevier Ltd";"1979-2026";"Civil and Structural Engineering (Q1); Management Science and Operations Research (Q1); Transportation (Q1)";"Decision Sciences; Engineering; Social Sciences"
36;22238;"Operations Research";journal;"0030364X, 15265463";"INFORMS Inst.for Operations Res.and the Management Sciences";No;No;2,557;Q1;173;153;429;7672;1405;427;3,14;50,14;21,93;4;United States;Northern America;"INFORMS Inst.for Operations Res.and the Management Sciences";"1965, 1968-2026";"Computer Science Applications (Q1); Management Science and Operations Research (Q1)";"Computer Science; Decision Sciences"
37;20909;"Transportation Research Part E: Logistics and Transportation Review";journal;"13665545";"Elsevier Ltd";No;No;2,513;Q1;170;350;843;22914;8983;839;9,56;65,47;32,26;4;United Kingdom;Western Europe;"Elsevier Ltd";"1997-2026";"Business and International Management (Q1); Civil and Structural Engineering (Q1); Management Science and Operations Research (Q1); Transportation (Q1)";"Business, Management and Accounting; Decision Sciences; Engineering; Social Sciences"
38;21100338350;"IEEE Internet of Things Journal";journal;"23274662";"Institute of Electrical and Electronics Engineers Inc.";No;No;2,483;Q1;233;2998;4970;134026;57897;4945;10,55;44,71;28,79;0;United States;Northern America;"Institute of Electrical and Electronics Engineers Inc.";"2014-2026";"Computer Networks and Communications (Q1); Computer Science Applications (Q1); Hardware and Architecture (Q1); Information Systems (Q1); Information Systems and Management (Q1); Signal Processing (Q1)";"Computer Science; Decision Sciences"
39;21100787106;"Journal of Industrial Information Integration";journal;"2452414X";"Elsevier B.V.";No;No;2,445;Q1;71;152;223;10986;3796;222;15,66;72,28;25,36;2;Netherlands;Western Europe;"Elsevier B.V.";"2016-2026";"Industrial and Manufacturing Engineering (Q1); Information Systems and Management (Q1)";"Decision Sciences; Engineering"
40;29170;"Critical Perspectives on Accounting";journal;"10452354, 10959955";"Academic Press";No;No;2,426;Q1;97;89;177;8632;1275;166;6,01;96,99;36,84;7;United States;Northern America;"Academic Press";"1990-2026";"Accounting (Q1); Finance (Q1); Information Systems and Management (Q1); Sociology and Political Science (Q1)";"Business, Management and Accounting; Decision Sciences; Economics, Econometrics and Finance; Social Sciences"
41;21933;"Decision Support Systems";journal;"01679236";"Elsevier B.V.";No;No;2,366;Q1;203;180;318;11962;3368;315;9,03;66,46;28,23;2;Netherlands;Western Europe;"Elsevier B.V.";"1985-2026";"Arts and Humanities (miscellaneous) (Q1); Developmental and Educational Psychology (Q1); Information Systems (Q1); Information Systems and Management (Q1); Management Information Systems (Q1)";"Arts and Humanities; Business, Management and Accounting; Computer Science; Decision Sciences; Psychology"
42;11200153507;"Journal of Mixed Methods Research";journal;"15586898, 15586901";"SAGE Publications Ltd";No;No;2,328;Q1;78;39;89;1340;475;65;5,77;34,36;58,43;1;United States;Northern America;"SAGE Publications Ltd";"2007-2026";"Education (Q1); Social Sciences (miscellaneous) (Q1); Statistics, Probability and Uncertainty (Q1)";"Decision Sciences; Social Sciences"
43;21915;"Omega (United Kingdom)";journal;"03050483";"Elsevier B.V.";No;No;2,308;Q1;183;159;489;9256;4069;489;7,97;58,21;27,51;3;United Kingdom;Western Europe;"Elsevier B.V.";"1973-2026";"Information Systems and Management (Q1); Management Science and Operations Research (Q1); Strategy and Management (Q1)";"Business, Management and Accounting; Decision Sciences"
44;21101081610;"International Journal of Information Management Data Insights";journal;"26670968";"Elsevier B.V.";Yes;No;2,302;Q1;61;92;202;7510;3753;201;15,32;81,63;28,21;2;Netherlands;Western Europe;"Elsevier B.V.";"2021-2026";"Artificial Intelligence (Q1); Industrial and Manufacturing Engineering (Q1); Information Systems (Q1); Information Systems and Management (Q1); Library and Information Sciences (Q1); Management Information Systems (Q1)";"Business, Management and Accounting; Computer Science; Decision Sciences; Engineering; Social Sciences"
45;27656;"International Journal of Production Research";journal;"00207543, 1366588X";"Taylor and Francis Ltd.";No;No;2,242;Q1;217;460;1199;28971;12827;1178;9,96;62,98;28,35;23;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1961, 1963-1968, 1970-2026";"Industrial and Manufacturing Engineering (Q1); Management Science and Operations Research (Q1); Strategy and Management (Q1)";"Business, Management and Accounting; Decision Sciences; Engineering"
46;22489;"European Journal of Operational Research";journal;"03772217";"Elsevier B.V.";No;No;2,239;Q1;333;603;2003;33311;15285;1994;7,03;55,24;26,21;9;Netherlands;Western Europe;"Elsevier B.V.";"1977-2026";"Computer Science (miscellaneous) (Q1); Industrial and Manufacturing Engineering (Q1); Information Systems and Management (Q1); Management Science and Operations Research (Q1); Modeling and Simulation (Q1)";"Computer Science; Decision Sciences; Engineering; Mathematics"
47;21100933954;"Big Data and Society";journal;"20539517";"SAGE Publications Ltd";Yes;No;2,207;Q1;89;108;307;6778;2379;259;5,88;62,76;49,52;19;United Kingdom;Western Europe;"SAGE Publications Ltd";"2014-2026";"Communication (Q1); Computer Science Applications (Q1); Information Systems (Q1); Information Systems and Management (Q1); Library and Information Sciences (Q1)";"Computer Science; Decision Sciences; Social Sciences"
48;18658;"Production Planning and Control";journal;"09537287, 13665871";"Taylor and Francis Ltd.";No;No;2,198;Q1;121;136;280;13574;3537;274;11,55;99,81;29,80;6;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1990-2026";"Computer Science Applications (Q1); Industrial and Manufacturing Engineering (Q1); Management Science and Operations Research (Q1); Strategy and Management (Q1)";"Business, Management and Accounting; Computer Science; Decision Sciences; Engineering"
49;21101107945;"Sustainable Operations and Computers";journal;"26664127";"KeAi Communications Co.";Yes;No;2,190;Q1;32;23;74;1468;1555;74;27,69;63,83;22,08;0;China;Asiatic Region;"KeAi Communications Co.";"2020-2026";"Computer Science Applications (Q1); Global and Planetary Change (Q1); Industrial and Manufacturing Engineering (Q1); Management Science and Operations Research (Q1); Renewable Energy, Sustainability and the Environment (Q1)";"Computer Science; Decision Sciences; Energy; Engineering; Environmental Science"
50;20891;"Transportation Research Part A: Policy and Practice";journal;"09658564";"Elsevier Ltd";No;No;2,124;Q1;199;318;736;20743;6063;730;7,55;65,23;33,71;27;United Kingdom;Western Europe;"Elsevier Ltd";"1992-2026";"Aerospace Engineering (Q1); Business, Management and Accounting (miscellaneous) (Q1); Civil and Structural Engineering (Q1); Management Science and Operations Research (Q1); Transportation (Q1)";"Business, Management and Accounting; Decision Sciences; Engineering; Social Sciences"
51;28094;"Accounting, Organizations and Society";journal;"03613682";"Elsevier Ltd";No;No;2,118;Q1;170;49;103;4585;484;101;4,05;93,57;40,50;2;United Kingdom;Western Europe;"Elsevier Ltd";"1976-2026";"Accounting (Q1); Applied Psychology (Q1); Information Systems and Management (Q1); Organizational Behavior and Human Resource Management (Q1); Sociology and Political Science (Q1)";"Business, Management and Accounting; Decision Sciences; Psychology; Social Sciences"
52;12689;"Information Processing and Management";journal;"18735371, 03064573";"Elsevier Ltd";No;No;2,062;Q1;149;297;880;18359;9906;874;9,87;61,81;33,64;2;United Kingdom;Western Europe;"Elsevier Ltd";"1975-2026";"Computer Science Applications (Q1); Information Systems (Q1); Library and Information Sciences (Q1); Management Science and Operations Research (Q1); Media Technology (Q1)";"Computer Science; Decision Sciences; Engineering; Social Sciences"
53;21100791292;"Journal of Big Data";journal;"21961115";"Springer Nature";Yes;No;1,979;Q1;108;182;464;11899;7597;464;10,94;65,38;30,42;7;Switzerland;Western Europe;"Springer Nature";"2014-2026";"Computer Networks and Communications (Q1); Hardware and Architecture (Q1); Information Systems (Q1); Information Systems and Management (Q1)";"Computer Science; Decision Sciences"
54;20292;"Ecological Indicators";journal;"1470160X";"Elsevier B.V.";Yes;No;1,959;Q1;222;1656;4295;115681;37348;4284;8,43;69,86;39,16;34;Netherlands;Western Europe;"Elsevier B.V.";"2001-2026";"Decision Sciences (miscellaneous) (Q1); Ecology (Q1); Ecology, Evolution, Behavior and Systematics (Q1)";"Agricultural and Biological Sciences; Decision Sciences; Environmental Science"
55;24772;"Knowledge-Based Systems";journal;"09507051";"Elsevier B.V.";No;No;1,934;Q1;206;1381;3014;76917;30388;3011;9,61;55,70;29,56;2;Netherlands;Western Europe;"Elsevier B.V.";"1987-2026";"Artificial Intelligence (Q1); Information Systems and Management (Q1); Management Information Systems (Q1); Software (Q1)";"Business, Management and Accounting; Computer Science; Decision Sciences"
56;21100451321;"Scientific Data";journal;"20524463";"Nature Research";Yes;No;1,867;Q1;165;1407;1943;69672;14706;172;7,05;49,52;37,94;75;United Kingdom;Western Europe;"Nature Research";"2014-2026";"Computer Science Applications (Q1); Education (Q1); Information Systems (Q1); Library and Information Sciences (Q1); Statistics and Probability (Q1); Statistics, Probability and Uncertainty (Q1)";"Computer Science; Decision Sciences; Mathematics; Social Sciences"
57;15134;"Information Sciences";journal;"00200255";"Elsevier Inc.";No;No;1,803;Q1;255;1305;3979;57469;33016;3971;8,15;44,04;31,07;3;United States;Northern America;"Elsevier Inc.";"1968-2026";"Artificial Intelligence (Q1); Computer Science Applications (Q1); Control and Systems Engineering (Q1); Information Systems and Management (Q1); Software (Q1); Theoretical Computer Science (Q1)";"Computer Science; Decision Sciences; Engineering; Mathematics"
58;23212;"Annales de l'institut Henri Poincare (B) Probability and Statistics";journal;"02460203";"Institute of Mathematical Statistics";No;No;1,755;Q1;60;98;249;3736;439;249;1,70;38,12;20,20;0;Netherlands;Western Europe;"Institute of Mathematical Statistics";"1997-2025";"Statistics and Probability (Q1); Statistics, Probability and Uncertainty (Q1)";"Decision Sciences; Mathematics"
59;21100899442;"Comparative Migration Studies";journal;"2214594X";"SpringerOpen";Yes;No;1,693;Q1;45;59;135;3921;753;124;3,45;66,46;56,00;15;Switzerland;Western Europe;"SpringerOpen";"2013-2026";"Demography (Q1); Geography, Planning and Development (Q1); Law (Q1); Sociology and Political Science (Q1); Statistics, Probability and Uncertainty (Q1)";"Decision Sciences; Social Sciences"
60;11700154366;"Journal of Leadership and Organizational Studies";journal;"19397089, 15480518";"SAGE Publications Inc.";No;No;1,687;Q1;74;26;87;2423;542;83;6,85;93,19;41,43;2;United States;Northern America;"SAGE Publications Inc.";"1996-1999, 2003, 2008-2026";"Business and International Management (Q1); Management Science and Operations Research (Q1); Organizational Behavior and Human Resource Management (Q1); Sociology and Political Science (Q1); Strategy and Management (Q1)";"Business, Management and Accounting; Decision Sciences; Social Sciences"
61;130065;"Journal of Enterprise Information Management";journal;"17410398";"Emerald Publishing";No;No;1,675;Q1;100;77;194;7624;2125;189;9,38;99,01;37,80;0;United Kingdom;Western Europe;"Emerald Publishing";"2004-2026";"Decision Sciences (miscellaneous) (Q1); Information Systems (Q1); Library and Information Sciences (Q1); Management of Technology and Innovation (Q1)";"Business, Management and Accounting; Computer Science; Decision Sciences; Social Sciences"
62;21283;"Management Learning";journal;"14617307, 13505076";"SAGE Publications Ltd";No;No;1,672;Q1;96;43;114;3146;478;109;4,35;73,16;54,63;2;United Kingdom;Western Europe;"SAGE Publications Ltd";"1970-2026";"Decision Sciences (miscellaneous) (Q1); Management of Technology and Innovation (Q1); Strategy and Management (Q1)";"Business, Management and Accounting; Decision Sciences"
63;14756;"Statistical Science";journal;"08834237, 21688745";"Institute of Mathematical Statistics";No;No;1,672;Q1;132;38;124;2946;457;122;2,62;77,53;21,05;0;United States;Northern America;"Institute of Mathematical Statistics";"1986-2025";"Mathematics (miscellaneous) (Q1); Statistics and Probability (Q1); Statistics, Probability and Uncertainty (Q1)";"Decision Sciences; Mathematics"
64;4400151715;"Stata Journal";journal;"1536867X, 15368734";"SAGE Publications Inc.";No;No;1,645;-;123;37;154;908;494;140;2,04;24,54;25,37;0;United Kingdom;Western Europe;"SAGE Publications Inc.";"2002-2025";"Mathematics (miscellaneous) (Q1)";"Mathematics"
65;18164;"Computers and Industrial Engineering";journal;"03608352";"Elsevier Ltd";No;No;1,628;Q1;187;827;2357;46921;20326;2350;7,70;56,74;29,74;7;United Kingdom;Western Europe;"Elsevier Ltd";"1976-2026";"Computer Science (miscellaneous) (Q1); Engineering (miscellaneous) (Q1); Management Science and Operations Research (Q1)";"Computer Science; Decision Sciences; Engineering"
66;21926;"Decision Sciences";journal;"00117315, 15405915";"Wiley-Blackwell Publishing Ltd";No;No;1,620;Q1;134;36;120;2064;600;120;3,03;57,33;32,17;1;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"1970-2026";"Business, Management and Accounting (miscellaneous) (Q1); Information Systems and Management (Q1); Management of Technology and Innovation (Q1); Strategy and Management (Q1)";"Business, Management and Accounting; Decision Sciences"
67;12512;"Journal of Management in Engineering";journal;"19435479, 0742597X";"American Society of Civil Engineers (ASCE)";No;No;1,619;Q1;112;99;312;7667;2346;308;7,46;77,44;38,49;0;United States;Northern America;"American Society of Civil Engineers (ASCE)";"1985-2026";"Engineering (miscellaneous) (Q1); Industrial Relations (Q1); Management Science and Operations Research (Q1); Strategy and Management (Q1)";"Business, Management and Accounting; Decision Sciences; Engineering"
68;12100156754;"Sport Management Review";journal;"14413523";"Taylor and Francis Ltd.";No;No;1,614;Q1;93;38;116;2606;694;115;4,96;68,58;32,74;2;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1998-2026";"Business and International Management (Q1); Management Science and Operations Research (Q1); Marketing (Q1); Organizational Behavior and Human Resource Management (Q1); Sports Science (Q1); Strategy and Management (Q1); Tourism, Leisure and Hospitality Management (Q1)";"Business, Management and Accounting; Decision Sciences; Health Professions"
69;24355;"Computers and Operations Research";journal;"03050548, 1873765X";"Elsevier Ltd";No;No;1,605;Q1;202;325;864;15928;5068;864;5,45;49,01;26,34;0;United Kingdom;Western Europe;"Elsevier Ltd";"1974-2026";"Computer Science (miscellaneous) (Q1); Management Science and Operations Research (Q1); Modeling and Simulation (Q1)";"Computer Science; Decision Sciences; Mathematics"
