exported_at,candidate_id,source,source_record_id,source_record_display_name,candidate_journal_id,candidate_journal_title,similarity,issn_match,publisher_match,rank_among_candidates,decision
2026-08-31T15:42:27.894267Z,247,ABDC,19967,International Journal of Sport Management,4776,International Journal of Procurement Management,0.9091,False,False,4,
2026-08-31T15:42:27.894267Z,248,ABDC,19967,International Journal of Sport Management,3161,International Journal of Rural Management,0.9024,False,False,5,
2026-08-31T15:42:27.894267Z,249,ABDC,20041,Journal of Economic Research,3765,Journal of Home Economics Research,0.9032,False,False,1,
2026-08-31T15:42:27.894267Z,250,ABDC,20062,Journal of Financial Education,15480,Journal of Education Finance,0.9310,False,False,1,
2026-08-31T15:42:27.894267Z,251,ABDC,20397,Transportmetrica,4760,Transportmetrica B,0.9412,False,False,1,
2026-08-31T15:42:27.894267Z,252,ABDC,20411,VINE: The Journal of Information and Knowledge Management Systems,6906,VINE Journal of Information and Knowledge Management Systems,0.9677,False,False,1,
2026-08-31T15:42:27.894267Z,253,ABDC,20501,Asia Pacific Journal of Health Management,1092,Asia Pacific Journal of Management,0.9067,False,False,1,
2026-08-31T15:42:27.894267Z,254,ABDC,20515,Asian Journal of Agriculture and Development,9153,Asian Journal of Agriculture and Rural Development,0.9362,False,False,1,
2026-08-31T15:42:27.894267Z,255,ABDC,20519,Asian Journal of Finance and Accounting,17260,Asian Journal of Accounting and Governance,0.9136,False,False,1,
2026-08-31T15:42:27.894267Z,256,ABDC,20608,China Accounting Finance Review,13620,China Accounting and Finance Review,0.9394,False,False,1,
2026-08-31T15:42:27.894267Z,257,ABDC,20653,Development Review,716,Developmental Review,0.9474,False,False,1,
2026-08-31T15:42:27.894267Z,263,ABDC,20677,Ekonomia,8456,Ekonomiaz,0.9412,False,False,1,
2026-08-31T15:42:27.894267Z,264,ABDC,20677,Ekonomia,10319,Ekonomika,0.9412,False,False,2,
2026-08-31T15:42:27.894267Z,266,ABDC,20719,European Journal of Management,13884,European Management Journal,0.9474,False,False,1,
2026-08-31T15:42:27.894267Z,267,ABDC,20787,Indian Journal of Economics,13254,Indian Economic Journal,0.9200,False,False,1,
2026-08-31T15:42:27.894267Z,268,ABDC,20819,International Journal of Accounting and Finance,17449,International Journal of Accounting & Finance Review,0.9307,False,False,1,
2026-08-31T15:42:27.894267Z,269,ABDC,20819,International Journal of Accounting and Finance,4118,"International Journal of Banking, Accounting and Finance",0.9216,False,False,2,
2026-08-31T15:42:27.894267Z,270,ABDC,20830,International Journal of Applied Management and Technology,14193,International Journal of Automotive Technology and Management,0.9076,False,False,1,
2026-08-31T15:42:27.894267Z,271,ABDC,20830,International Journal of Applied Management and Technology,17971,International Journal of Healthcare Technology and Management,0.9076,False,False,2,
2026-08-31T15:42:27.894267Z,272,ABDC,20834,International Journal of Asian Management,4374,International Journal of Arts Management,0.9383,False,False,1,
2026-08-31T15:42:27.894267Z,273,ABDC,20834,International Journal of Asian Management,4379,International Journal of Management Education,0.9070,False,False,2,
2026-08-31T15:42:27.894267Z,274,ABDC,20834,International Journal of Asian Management,17965,International Journal of e-Business Management,0.9070,False,False,3,
2026-08-31T15:42:27.894267Z,275,ABDC,20834,International Journal of Asian Management,4683,International Journal of Law and Management,0.9048,False,False,4,
2026-08-31T15:42:27.894267Z,276,ABDC,20839,International Journal of Bonds and Currency Derivatives,17456,International Journal of Bonds and Derivatives,0.9109,False,False,1,
2026-08-31T15:42:27.894267Z,277,ABDC,20844,International Journal of Business and Management,17457,International Journal of Business and Management (IJBM),0.9505,False,False,1,
2026-08-31T15:42:27.894267Z,278,ABDC,20844,International Journal of Business and Management,17965,International Journal of e-Business Management,0.9462,False,False,2,
2026-08-31T15:42:27.894267Z,279,ABDC,20844,International Journal of Business and Management,3459,International Journal of Business and Management Science,0.9231,False,False,3,
2026-08-31T15:42:27.894267Z,280,ABDC,20844,International Journal of Business and Management,5892,International Journal of Management and Business Research,0.9143,False,False,4,
2026-08-31T15:42:27.894267Z,281,ABDC,20852,International Journal of Business Law,4414,International Journal of Business,0.9429,False,False,1,
2026-08-31T15:42:27.894267Z,284,ABDC,20858,International Journal of Business Studies (USA),17963,International Journal of Business Studies (Aust),0.9011,False,False,1,
2026-08-31T15:42:27.894267Z,285,ABDC,20859,International Journal of Cases on Electronic Commerce,3072,International Journal of Electronic Commerce,0.9072,False,False,1,
2026-08-31T15:42:27.894267Z,286,ABDC,20862,International Journal of Commerce and Management,133,International Journal of Economics and Management,0.9072,False,False,1,
2026-08-31T15:42:27.894267Z,290,ABDC,20898,International Journal of Finance,2832,International Journal of Sport Finance,0.9143,False,False,1,
2026-08-31T15:42:27.894267Z,291,ABDC,20911,International Journal of Home Economics,16757,International Journal of Green Economics,0.9114,False,False,1,
2026-08-31T15:42:27.894267Z,292,ABDC,20939,International Journal of Management,4374,International Journal of Arts Management,0.9333,False,False,1,
2026-08-31T15:42:27.894267Z,293,ABDC,20939,International Journal of Management,3161,International Journal of Rural Management,0.9211,False,False,2,
2026-08-31T15:42:27.894267Z,294,ABDC,20939,International Journal of Management,1254,International Journal of Stress Management,0.9091,False,False,3,
2026-08-31T15:42:27.894267Z,295,ABDC,20942,International Journal of Management and Marketing Research,15583,International Journal of Sport Management and Marketing,0.9204,False,False,1,
2026-08-31T15:42:27.894267Z,296,ABDC,20943,International Journal of Management and Network Economics,133,International Journal of Economics and Management,0.9245,False,False,1,
2026-08-31T15:42:27.894267Z,297,ABDC,20944,International Journal of Management and Systems,5461,International Journal of Agile Systems and Management,0.9400,False,False,1,
2026-08-31T15:42:27.894267Z,298,ABDC,20944,International Journal of Management and Systems,15429,International Journal of Logistics Systems and Management,0.9038,False,False,2,
2026-08-31T15:42:27.894267Z,299,ABDC,20946,International Journal of Management Perspectives,15585,International Journal of Management Practice,0.9130,False,False,1,
2026-08-31T15:42:27.894267Z,300,ABDC,20946,International Journal of Management Perspectives,3074,International Journal of Project Management,0.9011,False,False,2,
2026-08-31T15:42:27.894267Z,301,ABDC,20946,International Journal of Management Perspectives,3853,International Journal of Management Reviews,0.9011,False,False,3,
2026-08-31T15:42:27.894267Z,303,ABDC,20983,International Journal of Strategic Management,10363,International Journal of Strategic Change Management,0.9278,False,False,1,
2026-08-31T15:42:27.894267Z,304,ABDC,20983,International Journal of Strategic Management,15585,International Journal of Management Practice,0.9213,False,False,2,
2026-08-31T15:42:27.894267Z,305,ABDC,20983,International Journal of Strategic Management,1254,International Journal of Stress Management,0.9195,False,False,3,
2026-08-31T15:42:27.894267Z,306,ABDC,20983,International Journal of Strategic Management,1182,International Journal of Strategic Property Management,0.9091,False,False,4,
2026-08-31T15:42:27.894267Z,307,ABDC,21006,International Research Journal of Finance and Economics,2273,International Journal of Finance and Economics,0.9109,False,False,1,
2026-08-31T15:42:27.894267Z,308,ABDC,21015,International Tax Journal,14922,International Trade Journal,0.9231,False,False,1,
2026-08-31T15:42:27.894267Z,309,ABDC,21015,International Tax Journal,14486,International Journal,0.9130,False,False,2,
2026-08-31T15:42:27.894267Z,310,ABDC,21043,Journal of Accounting and Management Information Systems,17504,Journal of Accounting and Management Information Systems (JAMIS),0.9492,False,False,1,
2026-08-31T15:42:27.894267Z,311,ABDC,21069,Journal of Asian Business,14167,Journal of African Business,0.9231,False,False,1,
2026-08-31T15:42:27.894267Z,312,ABDC,21076,Journal of Business and Economic Studies,11459,Journal of Asian Business and Economic Studies,0.9302,False,False,1,
2026-08-31T15:42:27.894267Z,313,ABDC,21076,Journal of Business and Economic Studies,3406,Journal of Chinese Economic and Business Studies,0.9091,False,False,2,
2026-08-31T15:42:27.894267Z,314,ABDC,21147,Journal of Financial and Economic Practice,13331,Journal of Economic and Financial Sciences,0.9048,False,False,1,
2026-08-31T15:42:27.894267Z,315,ABDC,21160,Journal of Forensic Economics,13954,Journal of Forest Economics,0.9286,False,False,1,
2026-08-31T15:42:27.894267Z,316,ABDC,21164,Journal of Global Business and Economics,14263,Journal of Economics and Business,0.9041,False,False,1,
2026-08-31T15:42:27.894267Z,317,ABDC,21164,Journal of Global Business and Economics,17767,The Journal of Gambling Business and Economics,0.9024,False,False,2,
2026-08-31T15:42:27.894267Z,318,ABDC,21187,Journal of Information Technology Education,4158,Journal of Information Technology Education: Research,0.9053,False,False,1,
2026-08-31T15:42:27.894267Z,319,ABDC,21236,Journal of Medical Economics,2985,Journal of Media Economics,0.9630,False,False,1,
2026-08-31T15:42:27.894267Z,320,ABDC,21258,Journal of Research for Consumers,13964,Journal of Consumer Research,0.9180,False,False,1,
2026-08-31T15:42:27.894267Z,324,ABDC,21507,South African Journal of Economic History,14440,South African Journal of Economics,0.9067,False,False,1,
2026-08-31T15:42:27.894267Z,325,ABDC,21554,The Corporate Governance Law Review,11913,Corporate Law and Governance Review,0.9394,False,False,1,
2026-08-31T15:42:27.894267Z,326,ABDC,21557,The International Journal of Business Finance Research,8630,International Journal of Business Intelligence Research,0.9143,False,False,1,
2026-08-31T15:42:27.894267Z,327,ABDC,21557,The International Journal of Business Finance Research,293,International Journal of e-Business Research,0.9032,False,False,2,
2026-08-31T15:42:27.894267Z,328,ABDC,21603,Transportation Law Journal,4042,Transportation Journal,0.9167,False,False,1,
2026-08-31T15:42:27.894267Z,329,ABDC,21823,Asian Journal of Information Technology,3693,Asian Journal of Technology Innovation,0.9351,False,False,1,
2026-08-31T15:42:27.894267Z,330,ABDC,21825,Asian Journal of Marketing (USA),17261,Asian Journal of Marketing (SING),0.9180,False,False,1,
2026-08-31T15:42:27.894267Z,331,ABDC,21913,Banking and Finance Law Review,4210,Banking and Finance Review,0.9286,False,False,1,
2026-08-31T15:42:27.894267Z,332,ABDC,22004,China Accounting Finance Review,13620,China Accounting and Finance Review,0.9394,False,False,1,
2026-08-31T15:42:27.894267Z,333,ABDC,22037,Communications of the ICISA,18146,Communications of the IBIMA,0.9259,False,False,1,
2026-08-31T15:42:27.894267Z,335,ABDC,22136,Development Review,716,Developmental Review,0.9474,False,False,1,
2026-08-31T15:42:27.894267Z,341,ABDC,22209,Ekonomia,8456,Ekonomiaz,0.9412,False,False,1,
2026-08-31T15:42:27.894267Z,342,ABDC,22209,Ekonomia,10319,Ekonomika,0.9412,False,False,2,
2026-08-31T15:42:27.894267Z,343,ABDC,22301,European Journal of Management,13884,European Management Journal,0.9474,False,False,1,
2026-08-31T15:42:27.894267Z,344,ABDC,22356,Financial Review (US),3695,Financial Review,0.9143,False,False,1,
2026-08-31T15:42:27.894267Z,345,ABDC,22400,Global Journal of Finance and Economics,18106,Global Economy and Finance Journal,0.9041,False,False,1,
2026-08-31T15:42:27.894267Z,346,ABDC,22478,Indian Journal of Economics,13254,Indian Economic Journal,0.9200,False,False,1,
2026-08-31T15:42:27.894267Z,347,ABDC,22521,Information Technology Management,961,Information Technology and Management,0.9429,False,False,1,
2026-08-31T15:42:27.894267Z,348,ABDC,22548,International Business Economics Research Journal,5329,International Journal of Economics and Business Research,0.9333,False,False,1,
2026-08-31T15:42:27.894267Z,349,ABDC,22563,International Journal of Accounting and Finance,17449,International Journal of Accounting & Finance Review,0.9307,False,False,1,
2026-08-31T15:42:27.894267Z,350,ABDC,22563,International Journal of Accounting and Finance,4118,"International Journal of Banking, Accounting and Finance",0.9216,False,False,2,
2026-08-31T15:42:27.894267Z,351,ABDC,22577,International Journal of Applied Management and Technology,14193,International Journal of Automotive Technology and Management,0.9076,False,False,1,
2026-08-31T15:42:27.894267Z,352,ABDC,22577,International Journal of Applied Management and Technology,17971,International Journal of Healthcare Technology and Management,0.9076,False,False,2,
2026-08-31T15:42:27.894267Z,353,ABDC,22582,International Journal of Asian Management,4374,International Journal of Arts Management,0.9383,False,False,1,
2026-08-31T15:42:27.894267Z,354,ABDC,22582,International Journal of Asian Management,4379,International Journal of Management Education,0.9070,False,False,2,
2026-08-31T15:42:27.894267Z,355,ABDC,22582,International Journal of Asian Management,17965,International Journal of e-Business Management,0.9070,False,False,3,
2026-08-31T15:42:27.894267Z,356,ABDC,22582,International Journal of Asian Management,4683,International Journal of Law and Management,0.9048,False,False,4,
2026-08-31T15:42:27.894267Z,357,ABDC,22586,International Journal of Automative Technology,17454,International Journal of Automation Technology,0.9565,False,False,1,
2026-08-31T15:42:27.894267Z,358,ABDC,22592,International Journal of Business and Economics,5329,International Journal of Economics and Business Research,0.9126,False,False,1,
2026-08-31T15:42:27.894267Z,359,ABDC,22596,International Journal of Business and Management,17457,International Journal of Business and Management (IJBM),0.9505,False,False,1,
2026-08-31T15:42:27.894267Z,360,ABDC,22596,International Journal of Business and Management,17965,International Journal of e-Business Management,0.9462,False,False,2,
2026-08-31T15:42:27.894267Z,361,ABDC,22596,International Journal of Business and Management,3459,International Journal of Business and Management Science,0.9231,False,False,3,
2026-08-31T15:42:27.894267Z,362,ABDC,22596,International Journal of Business and Management,5892,International Journal of Management and Business Research,0.9143,False,False,4,
2026-08-31T15:42:27.894267Z,365,ABDC,22610,International Journal of Business Studies (USA),17963,International Journal of Business Studies (Aust),0.9011,False,False,1,
2026-08-31T15:42:27.894267Z,366,ABDC,22612,International Journal of Cases on Electronic Commerce,3072,International Journal of Electronic Commerce,0.9072,False,False,1,
2026-08-31T15:42:27.894267Z,367,ABDC,22616,International Journal of Commerce and Management,133,International Journal of Economics and Management,0.9072,False,False,1,
2026-08-31T15:42:27.894267Z,371,ABDC,22662,International Journal of Finance,2832,International Journal of Sport Finance,0.9143,False,False,1,
2026-08-31T15:42:27.894267Z,372,ABDC,22680,International Journal of Home Economics,16757,International Journal of Green Economics,0.9114,False,False,1,
2026-08-31T15:42:27.894267Z,373,ABDC,22691,International Journal of Information and Computer Security,10129,International Journal of Computer Network and Information Security,0.9355,False,False,1,
2026-08-31T15:42:27.894267Z,374,ABDC,22699,International Journal of Information Technology and Management,5194,International Journal of Innovation and Technology Management,0.9593,False,False,1,
2026-08-31T15:42:27.894267Z,375,ABDC,22699,International Journal of Information Technology and Management,7906,International Journal of Information Technology Project Management,0.9063,False,False,2,
2026-08-31T15:42:27.894267Z,376,ABDC,22699,International Journal of Information Technology and Management,1166,International Journal of Law and Information Technology,0.9060,False,False,3,
2026-08-31T15:42:27.894267Z,377,ABDC,22699,International Journal of Information Technology and Management,5494,International Journal of Information and Learning Technology,0.9016,False,False,4,
2026-08-31T15:42:27.894267Z,378,ABDC,22723,International Journal of Management,4374,International Journal of Arts Management,0.9333,False,False,1,
2026-08-31T15:42:27.894267Z,379,ABDC,22723,International Journal of Management,3161,International Journal of Rural Management,0.9211,False,False,2,
2026-08-31T15:42:27.894267Z,380,ABDC,22723,International Journal of Management,1254,International Journal of Stress Management,0.9091,False,False,3,
2026-08-31T15:42:27.894267Z,381,ABDC,22726,International Journal of Management and Marketing Research,15583,International Journal of Sport Management and Marketing,0.9204,False,False,1,
2026-08-31T15:42:27.894267Z,382,ABDC,22727,International Journal of Management and Systems,5461,International Journal of Agile Systems and Management,0.9400,False,False,1,
2026-08-31T15:42:27.894267Z,383,ABDC,22727,International Journal of Management and Systems,15429,International Journal of Logistics Systems and Management,0.9038,False,False,2,
2026-08-31T15:42:27.894267Z,384,ABDC,22729,International Journal of Management Perspectives,15585,International Journal of Management Practice,0.9130,False,False,1,
2026-08-31T15:42:27.894267Z,385,ABDC,22729,International Journal of Management Perspectives,3074,International Journal of Project Management,0.9011,False,False,2,
2026-08-31T15:42:27.894267Z,386,ABDC,22729,International Journal of Management Perspectives,3853,International Journal of Management Reviews,0.9011,False,False,3,
2026-08-31T15:42:27.894267Z,387,ABDC,22788,International Journal of Sport Management,3074,International Journal of Project Management,0.9286,False,False,1,
2026-08-31T15:42:27.894267Z,388,ABDC,22788,International Journal of Sport Management,15585,International Journal of Management Practice,0.9176,False,False,2,
2026-08-31T15:42:27.894267Z,389,ABDC,22788,International Journal of Sport Management,1254,International Journal of Stress Management,0.9157,False,False,3,
2026-08-31T15:42:27.894267Z,390,ABDC,22788,International Journal of Sport Management,4776,International Journal of Procurement Management,0.9091,False,False,4,
2026-08-31T15:42:27.894267Z,391,ABDC,22788,International Journal of Sport Management,3161,International Journal of Rural Management,0.9024,False,False,5,
2026-08-31T15:42:27.894267Z,392,ABDC,22795,International Journal of Strategic Management,10363,International Journal of Strategic Change Management,0.9278,False,False,1,
2026-08-31T15:42:27.894267Z,393,ABDC,22795,International Journal of Strategic Management,15585,International Journal of Management Practice,0.9213,False,False,2,
2026-08-31T15:42:27.894267Z,394,ABDC,22795,International Journal of Strategic Management,1254,International Journal of Stress Management,0.9195,False,False,3,
2026-08-31T15:42:27.894267Z,395,ABDC,22795,International Journal of Strategic Management,1182,International Journal of Strategic Property Management,0.9091,False,False,4,
2026-08-31T15:42:27.894267Z,396,ABDC,22842,International Research Journal of Finance and Economics,2273,International Journal of Finance and Economics,0.9109,False,False,1,
2026-08-31T15:42:27.894267Z,397,ABDC,22866,International Tax Journal,14922,International Trade Journal,0.9231,False,False,1,
2026-08-31T15:42:27.894267Z,398,ABDC,22866,International Tax Journal,14486,International Journal,0.9130,False,False,2,
2026-08-31T15:42:27.894267Z,399,ABDC,22955,Journal of Asian Business,14167,Journal of African Business,0.9231,False,False,1,
2026-08-31T15:42:27.894267Z,400,ABDC,22970,Journal of Business and Economic Studies,11459,Journal of Asian Business and Economic Studies,0.9302,False,False,1,
2026-08-31T15:42:27.894267Z,401,ABDC,22970,Journal of Business and Economic Studies,3406,Journal of Chinese Economic and Business Studies,0.9091,False,False,2,
2026-08-31T15:42:27.894267Z,402,ABDC,23071,Journal of Economic Research,3765,Journal of Home Economics Research,0.9032,False,False,1,
2026-08-31T15:42:27.894267Z,403,ABDC,23128,Journal of Financial Education,15480,Journal of Education Finance,0.9310,False,False,1,
2026-08-31T15:42:27.894267Z,404,ABDC,23144,Journal of Forensic Economics,13954,Journal of Forest Economics,0.9286,False,False,1,
2026-08-31T15:42:27.894267Z,406,ABDC,23293,Journal of Medical Economics,2985,Journal of Media Economics,0.9630,False,False,1,
2026-08-31T15:42:27.894267Z,407,ABDC,23364,Journal of Research for Consumers,13964,Journal of Consumer Research,0.9180,False,False,1,
2026-08-31T15:42:27.894267Z,410,ABDC,23983,South African Journal of Economic History,14440,South African Journal of Economics,0.9067,False,False,1,
2026-08-31T15:42:27.894267Z,411,ABDC,24093,The Corporate Governance Law Review,11913,Corporate Law and Governance Review,0.9394,False,False,1,
2026-08-31T15:42:27.894267Z,412,ABDC,24112,The International Journal of Business Finance Research,8630,International Journal of Business Intelligence Research,0.9143,False,False,1,
2026-08-31T15:42:27.894267Z,413,ABDC,24112,The International Journal of Business Finance Research,293,International Journal of e-Business Research,0.9032,False,False,2,
2026-08-31T15:42:27.894267Z,414,ABDC,24231,Transportmetrica,4760,Transportmetrica B,0.9412,False,False,1,
2026-08-31T15:42:27.894267Z,415,ABDC,24260,VINE: The Journal of Information and Knowledge Management Systems,6906,VINE Journal of Information and Knowledge Management Systems,0.9677,False,False,1,
2026-08-31T15:42:27.894267Z,1382,ABS,3802,International Journal of Information Technology and Management,5194,International Journal of Innovation and Technology Management,0.9593,False,False,1,
2026-08-31T15:42:27.894267Z,1383,ABS,3802,International Journal of Information Technology and Management,7906,International Journal of Information Technology Project Management,0.9063,False,False,2,
2026-08-31T15:42:27.894267Z,1384,ABS,3802,International Journal of Information Technology and Management,1166,International Journal of Law and Information Technology,0.9060,False,False,3,
2026-08-31T15:42:27.894267Z,1385,ABS,3802,International Journal of Information Technology and Management,5494,International Journal of Information and Learning Technology,0.9016,False,False,4,
2026-08-31T15:42:27.894267Z,1386,ABS,3803,International Journal of Information Technology and Management,5194,International Journal of Innovation and Technology Management,0.9593,False,False,1,
2026-08-31T15:42:27.894267Z,1387,ABS,3803,International Journal of Information Technology and Management,7906,International Journal of Information Technology Project Management,0.9063,False,False,2,
2026-08-31T15:42:27.894267Z,1388,ABS,3803,International Journal of Information Technology and Management,1166,International Journal of Law and Information Technology,0.9060,False,False,3,
2026-08-31T15:42:27.894267Z,1389,ABS,3803,International Journal of Information Technology and Management,5494,International Journal of Information and Learning Technology,0.9016,False,False,4,
2026-08-31T15:42:27.894267Z,1390,ABS,3804,International Journal of Information Technology and Management,5194,International Journal of Innovation and Technology Management,0.9593,False,False,1,
2026-08-31T15:42:27.894267Z,1391,ABS,3804,International Journal of Information Technology and Management,7906,International Journal of Information Technology Project Management,0.9063,False,False,2,
2026-08-31T15:42:27.894267Z,1392,ABS,3804,International Journal of Information Technology and Management,1166,International Journal of Law and Information Technology,0.9060,False,False,3,
2026-08-31T15:42:27.894267Z,1393,ABS,3804,International Journal of Information Technology and Management,5494,International Journal of Information and Learning Technology,0.9016,False,False,4,
2026-08-31T15:42:27.894267Z,1394,ABS,4563,International Journal of Sport Management,3074,International Journal of Project Management,0.9286,False,False,1,
2026-08-31T15:42:27.894267Z,1395,ABS,4563,International Journal of Sport Management,15585,International Journal of Management Practice,0.9176,False,False,2,
2026-08-31T15:42:27.894267Z,1396,ABS,4563,International Journal of Sport Management,1254,International Journal of Stress Management,0.9157,False,False,3,
2026-08-31T15:42:27.894267Z,1397,ABS,4563,International Journal of Sport Management,4776,International Journal of Procurement Management,0.9091,False,False,4,
2026-08-31T15:42:27.894267Z,1398,ABS,4563,International Journal of Sport Management,3161,International Journal of Rural Management,0.9024,False,False,5,
2026-08-31T15:42:27.894267Z,1399,ABS,4564,International Journal of Sport Management,3074,International Journal of Project Management,0.9286,False,False,1,
2026-08-31T15:42:27.894267Z,1400,ABS,4564,International Journal of Sport Management,15585,International Journal of Management Practice,0.9176,False,False,2,
2026-08-31T15:42:27.894267Z,1401,ABS,4564,International Journal of Sport Management,1254,International Journal of Stress Management,0.9157,False,False,3,
2026-08-31T15:42:27.894267Z,1402,ABS,4564,International Journal of Sport Management,4776,International Journal of Procurement Management,0.9091,False,False,4,
2026-08-31T15:42:27.894267Z,1403,ABS,4564,International Journal of Sport Management,3161,International Journal of Rural Management,0.9024,False,False,5,
2026-08-31T15:42:27.894267Z,1404,ABS,4565,International Journal of Sport Management,3074,International Journal of Project Management,0.9286,False,False,1,
2026-08-31T15:42:27.894267Z,1405,ABS,4565,International Journal of Sport Management,15585,International Journal of Management Practice,0.9176,False,False,2,
2026-08-31T15:42:27.894267Z,1406,ABS,4565,International Journal of Sport Management,1254,International Journal of Stress Management,0.9157,False,False,3,
2026-08-31T15:42:27.894267Z,1407,ABS,4565,International Journal of Sport Management,4776,International Journal of Procurement Management,0.9091,False,False,4,
2026-08-31T15:42:27.894267Z,1408,ABS,4565,International Journal of Sport Management,3161,International Journal of Rural Management,0.9024,False,False,5,
2026-08-31T15:42:27.894267Z,1409,REPEC,999,The Journal of Business,12913,Journal of Business Law,0.9048,False,False,1,
2026-08-31T15:42:27.894267Z,1653,REPEC,999,The Journal of Business,18729,Journal of Agribusiness,0.9048,False,False,2,
2026-08-31T15:42:27.894267Z,1411,REPEC,1067,"Annual Review of Resource Economics, Annual Reviews",18321,"Annual Review of Economics, Annual Reviews",0.9011,False,False,1,
2026-08-31T15:42:27.894267Z,1412,REPEC,1073,Journal of the Economic Science Association,17542,Journal of Economic Science Association,0.9512,False,False,1,
2026-08-31T15:42:27.894267Z,1413,REPEC,1093,Quantitative Marketing and Economics (QME),1056,Quantitative Marketing and Economics,0.9474,False,False,1,
2026-08-31T15:42:27.894267Z,1416,REPEC,1217,Quarterly Journal of Finance (QJF),7539,Quarterly Journal of Finance,0.9333,False,False,1,
2026-08-31T15:42:27.894267Z,1418,REPEC,1333,"Applied Financial Economics, Taylor & Francis Journals",18355,"Applied Economics, Taylor & Francis Journals",0.9000,False,False,1,
2026-08-31T15:42:27.894267Z,1658,REPEC,1333,"Applied Financial Economics, Taylor & Francis Journals",19147,"Applied Financial Economics Letters, Taylor & Francis Journals",0.9322,False,False,1,
2026-08-31T15:42:27.894267Z,1420,REPEC,1353,Climate Change Economics (CCE),7225,Climate Change Economics,0.9231,False,False,1,
2026-08-31T15:42:27.894267Z,1421,REPEC,1362,"Applied Economics Letters, Taylor & Francis Journals",18355,"Applied Economics, Taylor & Francis Journals",0.9184,False,False,1,
2026-08-31T15:42:27.894267Z,1662,REPEC,1362,"Applied Economics Letters, Taylor & Francis Journals",19147,"Applied Financial Economics Letters, Taylor & Francis Journals",0.9138,False,False,2,
2026-08-31T15:42:27.894267Z,1422,REPEC,1364,Journal of Economics,14962,Journal of Econometrics,0.9302,False,False,1,
2026-08-31T15:42:27.894267Z,1423,REPEC,1364,Journal of Economics,15084,Journal of Bioeconomics,0.9302,False,False,2,
2026-08-31T15:42:27.894267Z,1424,REPEC,1396,The International Journal of Accounting (TIJA),15115,International Journal of Accounting,0.9333,False,False,1,
2026-08-31T15:42:27.894267Z,1425,REPEC,1420,World Bank - Economic Premise,14709,World Bank Economic Review,0.9057,False,False,1,
2026-08-31T15:42:27.894267Z,1426,REPEC,1450,International Journal of Theoretical and Applied Finance (IJTAF),2274,International Journal of Theoretical and Applied Finance,0.9492,False,False,1,
2026-08-31T15:42:27.894267Z,1428,REPEC,1549,Asian Development Review (ADR),713,Asian Development Review,0.9231,False,False,1,
2026-08-31T15:42:27.894267Z,1429,REPEC,1609,Economie Internationale,17366,Economia Internazionale,0.9130,False,False,1,
2026-08-31T15:42:27.894267Z,1430,REPEC,1628,International Game Theory Review (IGTR),474,International Game Theory Review,0.9275,False,False,1,
2026-08-31T15:42:27.894267Z,1431,REPEC,1644,"Journal of International Commerce, Economics and Policy (JICEP)",5681,"Journal of International Commerce, Economics and Policy",0.9474,False,False,1,
2026-08-31T15:42:27.894267Z,1433,REPEC,1658,International Journal of Innovation Management (ijim),196,International Journal of Innovation Management,0.9485,False,False,1,
2026-08-31T15:42:27.894267Z,1434,REPEC,1681,Global Economy Journal (GEJ),15343,Global Economy Journal,0.9167,False,False,1,
2026-08-31T15:42:27.894267Z,1435,REPEC,1709,Ekonomia,8456,Ekonomiaz,0.9412,False,False,1,
2026-08-31T15:42:27.894267Z,1436,REPEC,1709,Ekonomia,10319,Ekonomika,0.9412,False,False,2,
2026-08-31T15:42:27.894267Z,1437,REPEC,1720,Naval Research Logistics (NRL),1576,Naval Research Logistics,0.9231,False,False,1,
2026-08-31T15:42:27.894267Z,1438,REPEC,1740,Journal of Developmental Entrepreneurship (JDE),195,Journal of Developmental Entrepreneurship,0.9535,False,False,1,
2026-08-31T15:42:27.894267Z,1439,REPEC,1741,Revue d'économie politique,14241,Revue d'Economie Politique,0.9600,False,False,1,
2026-08-31T15:42:27.894267Z,1440,REPEC,1742,"Economic Theory Bulletin, Springer;Society for the Advancement of Economic Theory (SAET)",18343,"Economic Theory, Springer;Society for the Advancement of Economic Theory (SAET)",0.9434,False,False,1,
2026-08-31T15:42:27.894267Z,1441,REPEC,1768,Annals of Financial Economics (AFE),10061,Annals of Financial Economics,0.9355,False,False,1,
2026-08-31T15:42:27.894267Z,1442,REPEC,1779,The Singapore Economic Review (SER),14369,Singapore Economic Review,0.9259,False,False,1,
2026-08-31T15:42:27.894267Z,1443,REPEC,1794,"Journal of Media Economics, Taylor & Francis Journals",18479,"Journal of Economic Methodology, Taylor & Francis Journals",0.9027,False,False,1,
2026-08-31T15:42:27.894267Z,1444,REPEC,1796,"European Transport \ Trasporti Europei, ISTIEE",3714,European Transport - Trasporti Europei,0.9114,False,False,1,
2026-08-31T15:42:27.894267Z,1445,REPEC,1821,"Journal of Financial Management, Markets and Institutions (JFMMI)",11307,"Journal of Financial Management, Markets and Institutions",0.9492,False,False,1,
2026-08-31T15:42:27.894267Z,1446,REPEC,1833,Advances in Complex Systems (ACS),2725,Advances in Complex Systems,0.9310,False,False,1,
2026-08-31T15:42:27.894267Z,1447,REPEC,1862,Asian Academy of Management Journal of Accounting and Finance (AAMJAF),2920,Asian Academy of Management Journal of Accounting and Finance,0.9457,False,False,1,
