Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Best Quartile;H index;Total Docs. (2020);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;Country;Region;Publisher;Coverage;Categories;Areas
69;22476;"Informacion Tecnologica (discontinued)";journal;"07180764, 07168756";"Centro de Informacion Tecnologica";Yes;No;0,218;Q2;23;136;480;4059;309;470;0,64;29,85;31,34;0;Chile;Latin America;"Centro de Informacion Tecnologica";"1996-2021";"Multidisciplinary (Q2); Agricultural and Biological Sciences (miscellaneous) (Q3); Business, Management and Accounting (miscellaneous) (Q3); Chemical Engineering (miscellaneous) (Q3); Chemistry (miscellaneous) (Q3); Computer Science (miscellaneous) (Q3); Energy (miscellaneous) (Q3); Food Science (Q3); Industrial and Manufacturing Engineering (Q3); Materials Science (miscellaneous) (Q3); Computer Science Applications (Q4); Geotechnical Engineering and Engineering Geology (Q4); Strategy and Management (Q4)";"Agricultural and Biological Sciences; Business, Management and Accounting; Chemical Engineering; Chemistry; Computer Science; Earth and Planetary Sciences; Energy; Engineering; Materials Science; Multidisciplinary"
70;23516;"Journal of the Royal Society of Western Australia";journal;"0035922X";"Royal Society of Western Australia Inc.";No;No;0,217;Q2;30;16;19;637;10;16;0,73;39,81;17,95;0;Australia;Pacific Region;"Royal Society of Western Australia Inc.";"1981, 1983-2025";"Multidisciplinary (Q2)";"Multidisciplinary"
71;21100902661;"Acta Scientiae";journal;"15174492, 21787727";"Lutheran University of Brazil";No;No;0,216;Q2;11;50;140;1563;25;137;0,18;31,26;56,03;0;Brazil;Latin America;"Lutheran University of Brazil";"2018-2026";"Multidisciplinary (Q2); Education (Q3)";"Multidisciplinary; Social Sciences"
72;21100268424;"Journal of Mathematical and Fundamental Sciences";journal;"23375760, 23385510";"Institute for Research and Community Services, Institut Teknologi Bandung";Yes;No;0,216;Q2;21;20;72;476;88;72;1,17;23,80;31,15;0;Indonesia;Asiatic Region;"Institute for Research and Community Services, Institut Teknologi Bandung";"2011, 2013-2026";"Multidisciplinary (Q2); Agricultural and Biological Sciences (miscellaneous) (Q3); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q3); Chemistry (miscellaneous) (Q3); Earth and Planetary Sciences (miscellaneous) (Q3); Mathematics (miscellaneous) (Q4); Medicine (miscellaneous) (Q4); Physics and Astronomy (miscellaneous) (Q4)";"Agricultural and Biological Sciences; Biochemistry, Genetics and Molecular Biology; Chemistry; Earth and Planetary Sciences; Mathematics; Medicine; Multidisciplinary; Physics and Astronomy"
73;25490;"Tongji Daxue Xuebao/Journal of Tongji University";journal;"0253374X";"Editorial Department of Journal of Tongji University";No;No;0,216;Q2;41;213;848;4424;468;848;0,53;20,77;32,79;0;China;Asiatic Region;"Editorial Department of Journal of Tongji University";"1999-2025";"Multidisciplinary (Q2)";"Multidisciplinary"
74;83082;"Historia Agraria";journal;"11391472, 23403659";"Universidad de Murcia";Yes;Yes;0,210;Q3;23;25;60;1752;32;60;0,47;70,08;31,37;1;Spain;Western Europe;"Universidad de Murcia";"1998-2025";"History (Q1); Arts and Humanities (miscellaneous) (Q2); Agricultural and Biological Sciences (miscellaneous) (Q3); Geography, Planning and Development (Q3); Multidisciplinary (Q3)";"Agricultural and Biological Sciences; Arts and Humanities; Multidisciplinary; Social Sciences"
75;145365;"Jilin Daxue Xuebao (Gongxueban)/Journal of Jilin University (Engineering and Technology Edition)";journal;"16715497";"Editorial Board of Jilin University";No;No;0,208;Q3;26;266;765;5047;449;765;0,59;18,97;31,57;0;China;Asiatic Region;"Editorial Board of Jilin University";"2005-2025";"Multidisciplinary (Q3)";"Multidisciplinary"
76;145331;"Brazilian Archives of Biology and Technology";journal;"16784324, 15168913";"Instituto de Tecnologia do Parana";Yes;Yes;0,207;Q3;71;143;385;5559;347;385;0,74;38,87;53,44;3;Brazil;Latin America;"Instituto de Tecnologia do Parana";"1998-2025";"Multidisciplinary (Q3)";"Multidisciplinary"
77;19700166903;"Universitas Scientiarum";journal;"20271352, 01227483";"Pontificia Universidad Javeriana";Yes;Yes;0,207;Q3;17;23;60;1037;62;60;1,27;45,09;48,78;0;Colombia;Latin America;"Pontificia Universidad Javeriana";"2009-2025";"Multidisciplinary (Q3)";"Multidisciplinary"
78;19700175755;"Advances in Systems Science and Applications";journal;"10786236";"International Institute for General Systems Studies";No;No;0,206;Q3;16;42;100;1089;81;100;0,88;25,93;28,57;0;United States;Northern America;"International Institute for General Systems Studies";"2009-2025";"Engineering (miscellaneous) (Q3); Multidisciplinary (Q3)";"Engineering; Multidisciplinary"
79;28036;"Indian Journal of Pure and Applied Physics";journal;"09751041, 00195596";"National Institute of Science Communication and Policy Research";Yes;Yes;0,201;Q3;51;77;295;2254;285;295;0,95;29,27;27,15;0;India;Asiatic Region;"National Institute of Science Communication and Policy Research";"1969, 1971, 1974-1990, 1993-2025";"Multidisciplinary (Q3); Physics and Astronomy (miscellaneous) (Q4)";"Multidisciplinary; Physics and Astronomy"
80;25451;"Transactions of Tianjin University";journal;"10064982, 19958196";"Tianjin Daxue/Tianjin University";No;No;0,199;Q3;39;44;195;2385;182;195;1,02;54,20;41,12;4;China;Asiatic Region;"Tianjin Daxue/Tianjin University";"2004-2026";"Multidisciplinary (Q3)";"Multidisciplinary"
81;17294;"Defence Science Journal";journal;"0011748X, 0976464X";"Defence Scientific Information and Documentation Centre";No;No;0,198;-;48;93;274;2282;247;269;0,88;24,54;14,35;1;India;Asiatic Region;"Defence Scientific Information and Documentation Centre";"1970-1989, 1991-2025";"Chemical Engineering (miscellaneous) (Q3); Electrical and Electronic Engineering (Q3); Biomedical Engineering (Q4); Computer Science Applications (Q4); Mechanical Engineering (Q4); Physics and Astronomy (miscellaneous) (Q4)";"Chemical Engineering; Computer Science; Engineering; Physics and Astronomy"
82;21100199522;"Bulletin of the Georgian National Academy of Sciences";journal;"01321447";"Georgian National Academy of Sciences";No;No;0,192;Q3;16;91;313;1103;85;311;0,25;12,12;38,10;0;Georgia;Eastern Europe;"Georgian National Academy of Sciences";"2011-2025";"Multidisciplinary (Q3)";"Multidisciplinary"
83;19700170618;"Maejo International Journal of Science and Technology";journal;"19057873";"Maejo University";Yes;No;0,188;Q3;26;26;65;731;34;58;0,53;28,12;31,76;0;Thailand;Asiatic Region;"Maejo University";"2009-2026";"Multidisciplinary (Q3)";"Multidisciplinary"
84;5400152705;"Archives des Sciences";journal;"26246848, 1661464X";"Societe de Physique et d'Histoire Naturelle de Geneve";No;No;0,187;Q3;17;5;16;185;2;15;0,00;37,00;50,00;0;Switzerland;Western Europe;"Societe de Physique et d'Histoire Naturelle de Geneve";"2004-2014, 2017-2018, 2020-2021, 2024";"Multidisciplinary (Q3)";"Multidisciplinary"
85;4000151817;"ScienceAsia";journal;"15131874";"Science Society of Thailand under Royal Patronage";Yes;No;0,186;Q3;48;112;198;3383;130;195;0,62;30,21;48,63;0;Thailand;Asiatic Region;"Science Society of Thailand under Royal Patronage";"1996-2025";"Multidisciplinary (Q3)";"Multidisciplinary"
86;145728;"Journal of Shanghai Jiaotong University (Science)";journal;"19958188, 10071172";"Shanghai Jiaotong University";No;No;0,184;Q3;27;100;335;2011;256;335;0,88;20,11;32,46;1;China;Asiatic Region;"Shanghai Jiaotong University";"2005-2026";"Multidisciplinary (Q3)";"Multidisciplinary"
87;6500153124;"Theology and Science";journal;"14746719, 14746700";"Routledge";No;No;0,183;Q3;18;45;145;14;72;113;0,64;0,31;14,29;0;United Kingdom;Western Europe;"Routledge";"2003-2026";"Religious Studies (Q1); History and Philosophy of Science (Q3); Multidisciplinary (Q3)";"Arts and Humanities; Multidisciplinary"
88;3900148502;"Songklanakarin Journal of Science and Technology";journal;"01253395";"Prince of Songkla University";Yes;Yes;0,177;Q3;48;182;450;5151;257;450;0,54;28,30;46,06;0;Thailand;Asiatic Region;"Prince of Songkla University";"2006-2025";"Multidisciplinary (Q3)";"Multidisciplinary"
89;19700175735;"Philippine Journal of Science";journal;"00317683";"Department of Science and Technology";No;No;0,176;Q3;27;122;224;3878;140;211;0,52;31,79;49,20;5;Philippines;Asiatic Region;"Department of Science and Technology";"1979, 1982, 1986-1988, 2009-2025";"Multidisciplinary (Q3); Social Sciences (miscellaneous) (Q3)";"Multidisciplinary; Social Sciences"
90;144725;"Shenyang Jianzhu Daxue Xuebao (Ziran Kexue Ban)/Journal of Shenyang Jianzhu University (Natural Science)";journal;"20951922";"Editorial Department of Journal of Shenyang Jianzhu University (Natural Sciences)";No;No;0,175;Q3;17;138;403;2731;138;403;0,34;19,79;32,55;0;China;Asiatic Region;"Editorial Department of Journal of Shenyang Jianzhu University (Natural Sciences)";"2005-2024";"Multidisciplinary (Q3)";"Multidisciplinary"
91;19400157142;"Chiang Mai University Journal of Natural Sciences";journal;"16851994";"Chiang Mai University";No;No;0,173;Q3;19;66;86;2268;68;86;0,57;34,36;55,62;0;Thailand;Asiatic Region;"Chiang Mai University";"2003, 2006, 2009-2022";"Multidisciplinary (Q3)";"Multidisciplinary"
92;17600155129;"Resonance";journal;"09718044, 0973712X";"Springer India";No;No;0,173;Q3;27;112;323;1103;82;270;0,21;9,85;26,32;1;India;Asiatic Region;"Springer India";"1996, 2000, 2002, 2006-2025";"Multidisciplinary (Q3); Education (Q4)";"Multidisciplinary; Social Sciences"
93;22962;"Interciencia";journal;"22447776, 03781844";"Interciencia Association";Yes;No;0,171;Q3;42;84;328;2731;152;297;0,43;32,51;35,35;0;Venezuela;Latin America;"Interciencia Association";"1979, 1981-1982, 1986, 1993, 1996-2026";"Multidisciplinary (Q3)";"Multidisciplinary"
94;19500157417;"Proceedings of the Latvian Academy of Sciences, Section B: Natural, Exact, and Applied Sciences";journal;"2255890X, 1407009X";"Sciendo";Yes;No;0,168;Q3;18;76;192;2600;101;191;0,37;34,21;61,80;1;Poland;Eastern Europe;"Sciendo";"2008-2025";"Multidisciplinary (Q3)";"Multidisciplinary"
95;22728;"Zhongshan Daxue Xuebao/Acta Scientiarum Natralium Universitatis Sunyatseni";journal;"20970137";"Journal of Zhongshan University";No;No;0,166;Q3;17;104;370;2434;87;370;0,25;23,40;38,81;0;China;Asiatic Region;"Journal of Zhongshan University";"1980, 2001-2026";"Multidisciplinary (Q3)";"Multidisciplinary"
96;17800156707;"Chiang Mai Journal of Science";journal;"01252526";"Chiang Mai University";No;No;0,164;-;32;114;521;3037;284;518;0,58;26,64;47,19;0;Thailand;Asiatic Region;"Chiang Mai University";"2008-2026";"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q4); Chemistry (miscellaneous) (Q4); Materials Science (miscellaneous) (Q4); Mathematics (miscellaneous) (Q4); Physics and Astronomy (miscellaneous) (Q4)";"Biochemistry, Genetics and Molecular Biology; Chemistry; Materials Science; Mathematics; Physics and Astronomy"
97;17600155045;"Staps";journal;"17821568, 0247106X";"De Boeck Supérieur";No;No;0,163;-;13;29;87;1015;13;75;0,16;35,00;31,71;0;Belgium;Western Europe;"De Boeck Supérieur";"2001-2022, 2024-2025";"Social Sciences (miscellaneous) (Q3); Orthopedics and Sports Medicine (Q4); Physical Therapy, Sports Therapy and Rehabilitation (Q4)";"Health Professions; Medicine; Social Sciences"
98;21100325436;"Vibroengineering Procedia";conference and proceedings;"23450533";"EXTRICA";No;No;0,159;-;17;176;753;1759;220;734;0,32;9,99;23,04;0;Lithuania;Eastern Europe;"EXTRICA";"2013-2025";"Control and Systems Engineering; Electrical and Electronic Engineering; Materials Science (miscellaneous); Mechanical Engineering; Multidisciplinary; Ocean Engineering";"Engineering; Materials Science; Multidisciplinary"
99;12634;"Early Science and Medicine";journal;"13837427, 15733823";"Brill Academic Publishers";No;No;0,158;Q3;31;29;57;1427;44;56;0,69;49,21;17,24;0;Netherlands;Western Europe;"Brill Academic Publishers";"1996-2025";"History (Q2); History and Philosophy of Science (Q3); Multidisciplinary (Q3); Medicine (miscellaneous) (Q4)";"Arts and Humanities; Medicine; Multidisciplinary"
100;17700155802;"Gazi University Journal of Science";journal;"21471762, 13039709";"Gazi Universitesi";No;No;0,155;Q3;28;80;254;2409;174;253;0,70;30,11;35,09;0;Turkey;Middle East;"Gazi Universitesi";"2009-2025";"Multidisciplinary (Q3); Engineering (miscellaneous) (Q4)";"Engineering; Multidisciplinary"
101;61482;"Liaoning Gongcheng Jishu Daxue Xuebao (Ziran Kexue Ban)/Journal of Liaoning Technical University (Natural Science Edition)";journal;"10080562";"Editorial Office of Journal of Liaoning Technical University";No;No;0,155;Q3;22;87;472;1424;91;472;0,19;16,37;36,02;0;China;Asiatic Region;"Editorial Office of Journal of Liaoning Technical University";"2001-2025";"Multidisciplinary (Q3)";"Multidisciplinary"
102;14038;"Shanghai Jiaotong Daxue Xuebao/Journal of Shanghai Jiaotong University";journal;"10062467";"Shanghai Jiaotong University";Yes;No;0,155;Q3;27;158;666;2909;267;666;0,42;18,41;27,84;0;China;Asiatic Region;"Shanghai Jiaotong University";"1988, 1998-2026";"Multidisciplinary (Q3)";"Multidisciplinary"
103;19900191882;"Journal of Sciences, Islamic Republic of Iran";journal;"10161104";"University of Tehran";Yes;Yes;0,154;Q3;17;30;85;1034;52;85;0,59;34,47;37,14;0;Iran;Middle East;"University of Tehran";"2011-2025";"Multidisciplinary (Q3)";"Multidisciplinary"
104;21100795043;"Journal of Natural Remedies";journal;"23203358, 09725547";"Informatics Publishing Limited";Yes;No;0,154;-;28;31;61;1063;31;61;0,56;34,29;32,88;0;India;Asiatic Region;"Informatics Publishing Limited";"2002-2026";"Pharmacology (Q4)";"Pharmacology, Toxicology and Pharmaceutics"
105;5800207374;"Journal of the National Science Foundation of Sri Lanka";journal;"13914588, 23620161";"National Science Foundation";Yes;No;0,151;Q3;29;42;153;1186;95;142;0,60;28,24;32,43;0;Sri Lanka;Asiatic Region;"National Science Foundation";"1999-2026";"Multidisciplinary (Q3)";"Multidisciplinary"
106;5800207553;"Linguistics in the Netherlands";journal;"09297332, 15699919";"John Benjamins Publishing Company";No;No;0,150;Q3;19;12;46;272;24;44;0,44;22,67;45,00;0;Netherlands;Western Europe;"John Benjamins Publishing Company";"1996-2023";"Linguistics and Language (Q3); Multidisciplinary (Q3); Social Sciences (miscellaneous) (Q3); Health Professions (miscellaneous) (Q4); Psychology (miscellaneous) (Q4)";"Health Professions; Multidisciplinary; Psychology; Social Sciences"
107;21100256950;"Movement and Sports Sciences - Science et Motricite";journal;"21185735, 21185743";"EDP Sciences";No;No;0,149;Q3;19;24;92;0;41;84;0,38;0,00;23,26;0;France;Western Europe;"EDP Sciences";"2010-2025";"Multidisciplinary (Q3); Social Sciences (miscellaneous) (Q3); Neuropsychology and Physiological Psychology (Q4); Orthopedics and Sports Medicine (Q4); Physical Therapy, Sports Therapy and Rehabilitation (Q4); Physiology (Q4); Physiology (medical) (Q4); Psychology (miscellaneous) (Q4)";"Biochemistry, Genetics and Molecular Biology; Health Professions; Medicine; Multidisciplinary; Psychology; Social Sciences"
108;21100258402;"Walailak Journal of Science and Technology";journal;"2228835X, 16863933";"Walailak University";Yes;Yes;0,146;Q3;0;0;0;0;0;0;0,00;0,00;0,00;0;Thailand;Asiatic Region;"Walailak University";"2012-2021";"Multidisciplinary (Q3)";"Multidisciplinary"
109;19472;"Beijing Daxue Xuebao (Ziran Kexue Ban)/Acta Scientiarum Naturalium Universitatis Pekinensis";journal;"04798023";"Peking University";No;No;0,144;Q3;34;126;413;3784;231;413;0,52;30,03;36,74;0;China;Asiatic Region;"Peking University";"2001-2026";"Multidisciplinary (Q3)";"Multidisciplinary"
110;14086;"Tamkang Journal of Science and Engineering";journal;"15606686";"Tamkang University";No;No;0,144;Q3;0;0;0;0;0;0;0,00;0,00;0,00;0;Taiwan;Asiatic Region;"Tamkang University";"1998-2011";"Multidisciplinary (Q3); Engineering (miscellaneous) (Q4)";"Engineering; Multidisciplinary"
111;21100902543;"Science and Technology Asia";journal;"25869027, 25869000";"Thammasat University";No;No;0,141;Q3;11;58;65;1547;23;65;0,35;26,67;51,85;0;Thailand;Asiatic Region;"Thammasat University";"2018-2025";"Multidisciplinary (Q3); Agricultural and Biological Sciences (miscellaneous) (Q4); Mathematics (miscellaneous) (Q4)";"Agricultural and Biological Sciences; Mathematics; Multidisciplinary"
112;26195;"Wuhan University Journal of Natural Sciences";journal;"10071202, 19934998";"EDP Sciences";No;No;0,138;Q4;25;70;225;1783;128;225;0,57;25,47;39,09;0;France;Western Europe;"EDP Sciences";"1996, 1998-2025";"Multidisciplinary (Q4)";"Multidisciplinary"
113;16100154769;"Arabic Sciences and Philosophy";journal;"09574239, 14740524";"Cambridge University Press";No;No;0,137;Q4;25;6;27;382;13;27;0,32;63,67;14,29;0;United Kingdom;Western Europe;"Cambridge University Press";"1991-2025";"History (Q2); Philosophy (Q2); History and Philosophy of Science (Q3); Multidisciplinary (Q4)";"Arts and Humanities; Multidisciplinary"
114;33604;"Journal and Proceedings of the Royal Society of New South Wales";journal;"00359173";"Royal Society of New South Wales";No;No;0,131;Q4;12;45;76;416;19;69;0,13;9,24;31,91;1;Australia;Pacific Region;"Royal Society of New South Wales";"1982-1997, 2009-2025";"Multidisciplinary (Q4)";"Multidisciplinary"
115;5700165166;"Malaysian Journal of Science";journal;"13943065, 26008688";"Faculty of Science, Universiti Malaya";No;No;0,131;Q4;18;25;63;746;20;63;0,31;29,84;31,88;0;Malaysia;Asiatic Region;"Faculty of Science, Universiti Malaya";"2006-2025";"Multidisciplinary (Q4)";"Multidisciplinary"
116;24843;"Bulletin de la Societe Royale des Sciences de Liege";journal;"00379565, 17835720";"Societe Royale des Sciences de Liege";No;No;0,130;Q4;15;13;72;457;14;71;0,20;35,15;35,48;0;Belgium;Western Europe;"Societe Royale des Sciences de Liege";"1988, 1996-2025";"Multidisciplinary (Q4)";"Multidisciplinary"
117;24197;"Scientific American";journal;"19467087, 00368733";"Scientific American Inc.";No;No;0,130;Q4;106;335;1034;6;156;754;0,15;0,02;48,59;5;United States;Northern America;"Scientific American Inc.";"1947-1950, 1958-2025";"Multidisciplinary (Q4)";"Multidisciplinary"
118;21100217212;"Journal of Zhejiang University, Science Edition";journal;"10089497";"Zhejiang University";Yes;No;0,129;Q4;13;96;301;2250;88;301;0,31;23,44;43,85;0;China;Asiatic Region;"Zhejiang University";"2012-2026";"Multidisciplinary (Q4)";"Multidisciplinary"
119;21100464312;"Metode";journal;"21749221, 21743487";"Universitat de Valencia";Yes;Yes;0,129;Q4;9;29;84;347;21;77;0,25;11,97;37,50;0;Spain;Western Europe;"Universitat de Valencia";"2015-2025";"History and Philosophy of Science (Q3); Multidisciplinary (Q4)";"Arts and Humanities; Multidisciplinary"
120;21100908534;"Tapuya: Latin American Science, Technology and Society";journal;"25729861";"Routledge";Yes;Yes;0,127;Q4;18;34;52;1369;32;39;0,62;40,26;57,14;3;United States;Northern America;"Routledge";"2018-2025";"Multidisciplinary (Q4); Social Sciences (miscellaneous) (Q4)";"Multidisciplinary; Social Sciences"
121;13883;"Caribbean Journal of Science";journal;"00086452";"University of Puerto Rico Medical Sciences Campus";No;No;0,126;Q4;38;0;0;0;0;0;0,00;0,00;0,00;0;Puerto Rico;Latin America;"University of Puerto Rico Medical Sciences Campus";"1980, 1982-2010, 2016";"Multidisciplinary (Q4)";"Multidisciplinary"
122;23049;"Issues in Science and Technology";journal;"07485492";"Arizona State University";No;No;0,125;Q4;36;40;109;133;89;22;0,73;3,33;20,00;0;United States;Northern America;"Arizona State University";"1985-1999, 2001-2025";"Multidisciplinary (Q4)";"Multidisciplinary"
123;21100202735;"Revista Lasallista de Investigacion";journal;"22563938, 17944449";"Corporacion Universitaria Lasallista";Yes;Yes;0,125;Q4;13;52;128;1746;30;123;0,15;33,58;51,08;2;Colombia;Latin America;"Corporacion Universitaria Lasallista";"2011, 2013-2025";"Multidisciplinary (Q4)";"Multidisciplinary"
124;21100228569;"SpringerPlus";journal;"21931801";"Springer Science and Business Media Deutschland GmbH";Yes;No;0,125;Q4;98;0;1;0;0;1;0,00;0,00;0,00;0;Germany;Western Europe;"Springer Science and Business Media Deutschland GmbH";"2012-2017";"Multidisciplinary (Q4)";"Multidisciplinary"
125;22176;"Ohio Journal of Science";journal;"00300950";"Ohio Academy of Science";No;No;0,124;Q4;21;10;26;296;5;22;0,18;29,60;31,25;0;United States;Northern America;"Ohio Academy of Science";"1945-1949, 1973-1974, 1979-1983, 1985, 1987, 1989, 1991-2010, 2013-2024";"Multidisciplinary (Q4)";"Multidisciplinary"
126;19900191418;"Psychotherapy and Politics International";journal;"14769263, 15569195";"";No;No;0,124;Q4;11;33;76;859;17;59;0,20;26,03;60,71;0;United Kingdom;Western Europe;"";"2013-2025";"Multidisciplinary (Q4)";"Multidisciplinary"
127;21100934560;"Science, Engineering and Health Studies";journal;"26300087";"Silpakorn University";No;No;0,124;Q4;9;20;32;613;12;32;0,38;30,65;61,90;0;Thailand;Asiatic Region;"Silpakorn University";"2018-2026";"Multidisciplinary (Q4)";"Multidisciplinary"
128;21100372856;"Data in Brief";journal;"23523409";"Elsevier Inc.";Yes;No;0,122;Q4;69;1774;3550;14839;3952;3;1,11;8,36;33,33;69;United States;Northern America;"Elsevier Inc.";"2014-2026";"Education (Q4); Multidisciplinary (Q4)";"Multidisciplinary; Social Sciences"
129;20300195074;"ASM Science Journal";journal;"18236782";"Akademi Sains Malaysia";Yes;Yes;0,120;Q4;15;177;275;3680;96;270;0,35;20,79;50,34;0;Malaysia;Asiatic Region;"Akademi Sains Malaysia";"2011-2015, 2017-2026";"Multidisciplinary (Q4)";"Multidisciplinary"
130;90979;"Shanghai Kou Qiang Yi Xue / Shanghai Journal of Stomatology";journal;"10067248";"";No;No;0,119;-;13;131;425;1807;75;425;0,20;13,79;44,67;0;China;Asiatic Region;"";"2003-2025";"Medicine (miscellaneous) (Q4)";"Medicine"
131;21100903715;"Annals of Clinical and Experimental Neurology";journal;"24092533, 20755473";"Eco-Vector LLC";Yes;Yes;0,118;-;8;48;40;1624;21;40;0,53;33,83;56,52;0;Russian Federation;Eastern Europe;"Eco-Vector LLC";"2018-2025";"Neurology (Q4); Neurology (clinical) (Q4)";"Medicine; Neuroscience"
132;21100942865;"Mindanao Journal of Science and Technology";journal;"24493686, 22440410";"University of Science and Technology of Southern Philippines";No;No;0,115;Q4;8;34;17;972;3;17;0,18;28,59;34,52;0;Philippines;Asiatic Region;"University of Science and Technology of Southern Philippines";"2019-2025";"Multidisciplinary (Q4)";"Multidisciplinary"
133;21100853929;"International Journal of Systematic Innovation";journal;"20778767, 20777973";"Society of Sytematic Innovation";No;No;0,115;-;8;12;33;339;9;33;0,32;28,25;33,33;0;Taiwan;Asiatic Region;"Society of Sytematic Innovation";"2010-2025";"Artificial Intelligence (Q4); Information Systems and Management (Q4); Management of Technology and Innovation (Q4); Organizational Behavior and Human Resource Management (Q4); Strategy and Management (Q4)";"Business, Management and Accounting; Computer Science; Decision Sciences"
134;21100253049;"Proceedings of Science";conference and proceedings;"18248039";"Sissa Medialab Srl";Yes;Yes;0,114;-;25;138;7760;2147;402;7674;0,05;15,56;25,56;0;Italy;Western Europe;"Sissa Medialab Srl";"1998-2025";"Multidisciplinary";"Multidisciplinary"
135;21100817622;"Studies in Spanish and Latin American Cinemas";journal;"20504845, 20504837";"Intellect Ltd.";No;No;0,112;Q4;8;20;59;708;12;59;0,18;35,40;57,89;0;United Kingdom;Western Europe;"Intellect Ltd.";"2013-2024";"Visual Arts and Performing Arts (Q2); Cultural Studies (Q3); Communication (Q4); Multidisciplinary (Q4)";"Arts and Humanities; Multidisciplinary; Social Sciences"
136;37052;"Papers and Proceedings of the Royal Society of Tasmania";journal;"00804703";"Royal Society of Tasmania";No;No;0,109;Q4;14;8;18;329;5;18;0,23;41,13;40,00;0;Australia;Pacific Region;"Royal Society of Tasmania";"1982-1997, 2009-2011, 2015-2021, 2023";"Multidisciplinary (Q4)";"Multidisciplinary"
137;19700166523;"Synthesiology";journal;"18830978, 18832318";"Nat. Inst. of Adv. Industrial Science and Technology (AIST)";No;No;0,109;Q4;11;0;41;0;7;36;0,21;0,00;0,00;0;Japan;Asiatic Region;"Nat. Inst. of Adv. Industrial Science and Technology (AIST)";"2008-2019, 2021";"Engineering (miscellaneous) (Q4); Multidisciplinary (Q4); Social Sciences (miscellaneous) (Q4)";"Engineering; Multidisciplinary; Social Sciences"
138;37540;"Bulletin de la Societe Vaudoise des Sciences Naturelles";journal;"00379603";"Societe Vaudoise des Sciences Naturelles";No;No;0,107;Q4;11;12;39;269;2;35;0,06;22,42;33,33;0;Switzerland;Western Europe;"Societe Vaudoise des Sciences Naturelles";"1981-2013, 2015, 2017-2024";"Multidisciplinary (Q4)";"Multidisciplinary"
139;21101018315;"Edelweiss Applied Science and Technology";journal;"25768484";"Learning Gate";No;No;0,104;Q4;14;15;13;389;1;12;0,08;25,93;17,86;0;United States;Northern America;"Learning Gate";"2019-2025";"Multidisciplinary (Q4)";"Multidisciplinary"
140;21753;"New Scientist";journal;"02624079";"Reed Business Information Ltd";Yes;No;0,104;Q4;20;236;879;4;60;726;0,07;0,02;42,25;0;United Kingdom;Western Europe;"Reed Business Information Ltd";"1973-2026";"Multidisciplinary (Q4)";"Multidisciplinary"
141;19700187504;"Scientific Journal of King Faisal University Basic and Applied Sciences";journal;"16580311";"King Faisal University";Yes;No;0,104;Q4;11;89;61;2413;16;61;0,24;27,11;27,86;0;Saudi Arabia;Middle East;"King Faisal University";"2009-2025";"Multidisciplinary (Q4)";"Multidisciplinary"
142;18800156734;"Journal of Science and Technology in the Tropics";journal;"18235034";"Universiti Putra Malaysia";No;No;0,103;Q4;5;0;9;0;0;9;0,00;0,00;0,00;0;Malaysia;Asiatic Region;"Universiti Putra Malaysia";"2009-2017";"Engineering (miscellaneous) (Q4); Multidisciplinary (Q4)";"Engineering; Multidisciplinary"
143;23467;"Taiwan Review";journal;"17275199, 17275148";"Kwang Hwa Publishing Co.";No;No;0,103;Q4;3;85;191;0;1;185;0,00;0,00;16,67;0;Taiwan;Asiatic Region;"Kwang Hwa Publishing Co.";"2003-2026";"Multidisciplinary (Q4)";"Multidisciplinary"
144;67311;"Ciencia and Engenharia/ Science and Engineering Journal";journal;"19834071, 0103944X";"Universidade Federal de Uberlandia";No;No;0,101;Q4;7;0;16;0;0;16;0,00;0,00;0,00;0;Brazil;Latin America;"Universidade Federal de Uberlandia";"1997-2018";"Multidisciplinary (Q4)";"Multidisciplinary"
145;21100903489;"Radovi Zavoda za Znanstvenoistrazivacki i Umjetnicki Rad u Bjelovaru";journal;"18469787, 18487912";"Croatian Academy of Sciences and Arts";Yes;Yes;0,101;Q4;2;13;32;440;8;30;0,25;33,85;25,00;0;Croatia;Eastern Europe;"Croatian Academy of Sciences and Arts";"2018-2026";"History and Philosophy of Science (Q4); Multidisciplinary (Q4); Social Sciences (miscellaneous) (Q4)";"Arts and Humanities; Multidisciplinary; Social Sciences"
146;21100904807;"Revista Conhecimento Online";journal;"21768501";"UNIVERSIDADE FEEVALE";Yes;Yes;0,101;Q4;5;29;32;856;1;29;0,03;29,52;55,70;0;Brazil;Latin America;"UNIVERSIDADE FEEVALE";"2019-2025";"Education (Q4); Multidisciplinary (Q4)";"Multidisciplinary; Social Sciences"
147;25966;"Smithsonian";journal;"00377333";"Smithsonian Institution";No;No;0,101;Q4;12;0;222;0;9;23;0,06;0,00;0,00;0;United States;Northern America;"Smithsonian Institution";"1971, 1975-1981, 1983-1984, 1987, 1989, 1996-1998, 2000-2011, 2013-2018";"Anthropology (Q4); Arts and Humanities (miscellaneous) (Q4); Multidisciplinary (Q4)";"Arts and Humanities; Multidisciplinary; Social Sciences"
