Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Best Quartile;H index;Total Docs. (2020);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;Country;Region;Publisher;Coverage;Categories;Areas
11;20110;"NBER Macroeconomics Annual";book series;"15372642, 08893365";"University of Chicago Press";No;No;10,535;Q1;76;21;43;536;62;11;1,44;25,52;0,00;11;United States;Northern America;"University of Chicago Press";"1996-2014, 2016, 2018-2025";"Economics and Econometrics (Q1)";"Economics, Econometrics and Finance"
12;19900191885;"American Economic Journal: Macroeconomics";journal;"19457707, 19457715";"American Economic Association";No;No;10,443;Q1;96;38;104;1743;492;104;4,28;45,87;11,39;30;United States;Northern America;"American Economic Association";"2009-2025";"Economics, Econometrics and Finance (miscellaneous) (Q1)";"Economics, Econometrics and Finance"
13;28980;"Journal of Economic Perspectives";journal;"08953309, 19447965";"American Economic Association";No;No;9,614;Q1;253;41;140;2515;2002;138;8,11;61,34;23,26;11;United States;Northern America;"American Economic Association";"1987, 1992-1994, 1996-2025";"Economics and Econometrics (Q1)";"Economics, Econometrics and Finance"
14;21100203106;"Foundations and Trends in Finance";journal;"15672409, 15672395";"Now Publishers Inc";No;No;9,231;Q1;26;2;3;186;29;3;0,00;93,00;0,00;2;United States;Northern America;"Now Publishers Inc";"2005-2015, 2017, 2020-2021, 2023-2025";"Economics and Econometrics (Q1); Finance (Q1)";"Economics, Econometrics and Finance"
15;24204;"Review of Economics and Statistics";journal;"00346535, 15309142";"MIT Press";No;No;8,999;Q1;219;65;213;3101;1224;213;5,46;47,71;21,23;61;United States;Northern America;"MIT Press";"1978-2025";"Economics and Econometrics (Q1); Social Sciences (miscellaneous) (Q1)";"Economics, Econometrics and Finance; Social Sciences"
16;22899;"Journal of Consumer Research";journal;"00935301, 15375277";"Oxford University Press";No;No;8,916;Q1;248;44;188;2342;1479;186;6,29;53,23;53,77;7;United Kingdom;Western Europe;"Oxford University Press";"1975, 1977-1978, 1984, 1988, 1991-1992, 1996-2026";"Anthropology (Q1); Arts and Humanities (miscellaneous) (Q1); Business and International Management (Q1); Economics and Econometrics (Q1); Marketing (Q1)";"Arts and Humanities; Business, Management and Accounting; Economics, Econometrics and Finance; Social Sciences"
17;20246;"Journal of Labor Economics";journal;"0734306X, 15375307";"University of Chicago Press";No;No;8,184;Q1;143;32;125;1492;549;123;4,01;46,63;35,71;32;United States;Northern America;"University of Chicago Press";"1985-1989, 1991, 1993, 1995-2026";"Economics and Econometrics (Q1); Industrial Relations (Q1)";"Business, Management and Accounting; Economics, Econometrics and Finance"
18;19900191884;"American Economic Journal: Economic Policy";journal;"19457731, 1945774X";"American Economic Association";No;No;7,868;Q1;106;51;143;2742;780;143;5,27;53,76;19,70;25;United States;Northern America;"American Economic Association";"2009-2026";"Economics, Econometrics and Finance (miscellaneous) (Q1)";"Economics, Econometrics and Finance"
19;22951;"Journal of Marketing";journal;"15477185, 00222429";"American Marketing Association";No;No;7,799;Q1;309;46;151;3468;1448;145;8,86;75,39;39,72;8;United States;Northern America;"American Marketing Association";"1939, 1941, 1956, 1958-1959, 1969-1981, 1984-1991, 1993-2026";"Business and International Management (Q1); Economics and Econometrics (Q1); Marketing (Q1)";"Business, Management and Accounting; Economics, Econometrics and Finance"
20;7500153126;"Journal of the European Economic Association";journal;"15424774, 15424766";"Wiley-Blackwell";No;No;7,792;Q1;130;83;133;4452;597;133;3,84;53,64;23,94;59;United States;Northern America;"Wiley-Blackwell";"2003-2026";"Economics, Econometrics and Finance (miscellaneous) (Q1)";"Economics, Econometrics and Finance"
21;20635;"Journal of Management";journal;"01492063, 15571211";"SAGE Publications Inc.";No;No;7,491;Q1;315;59;329;5808;4082;315;9,76;98,44;33,74;22;United States;Northern America;"SAGE Publications Inc.";"1975-2026";"Finance (Q1); Strategy and Management (Q1)";"Business, Management and Accounting; Economics, Econometrics and Finance"
22;19700200701;"Annual Review of Economics";journal;"19411383, 19411391";"Annual Reviews Inc.";No;No;7,162;Q1;97;31;79;2977;397;79;4,21;96,03;21,57;25;United States;Northern America;"Annual Reviews Inc.";"2010-2025";"Economics and Econometrics (Q1)";"Economics, Econometrics and Finance"
23;28418;"Brookings Papers on Economic Activity";journal;"00072303, 15334465";"Brookings Institution Press";No;No;7,134;Q1;104;23;43;958;372;41;4,11;41,65;27,50;17;United States;Northern America;"Brookings Institution Press";"1990, 1992, 1996-2024";"Business, Management and Accounting (miscellaneous) (Q1); Economics and Econometrics (Q1)";"Business, Management and Accounting; Economics, Econometrics and Finance"
24;29857;"Journal of Accounting Research";journal;"1475679X, 00218456";"Wiley-Blackwell Publishing Ltd";No;No;6,767;Q1;186;29;98;1907;468;98;3,66;65,76;26,56;0;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"1996-2026";"Accounting (Q1); Economics and Econometrics (Q1); Finance (Q1)";"Business, Management and Accounting; Economics, Econometrics and Finance"
25;29838;"Journal of Accounting and Economics";journal;"01654101";"Elsevier B.V.";No;No;6,607;Q1;207;39;130;2489;719;129;4,71;63,82;20,83;14;Netherlands;Western Europe;"Elsevier B.V.";"1979-2026";"Accounting (Q1); Economics and Econometrics (Q1); Finance (Q1)";"Business, Management and Accounting; Economics, Econometrics and Finance"
26;22961;"Journal of Marketing Research";journal;"00222437, 15477193";"SAGE Publications Ltd";No;No;6,321;Q1;221;60;184;3453;1257;183;4,47;57,55;33,33;19;United States;Northern America;"SAGE Publications Ltd";"1967-1968, 1971-1973, 1976-1981, 1983, 1986-1987, 1989-2026";"Business and International Management (Q1); Economics and Econometrics (Q1); Marketing (Q1)";"Business, Management and Accounting; Economics, Econometrics and Finance"
27;23714;"Marketing Science";journal;"07322399, 1526548X";"INFORMS Institute for Operations Research and the Management Sciences";No;No;5,938;Q1;166;61;160;2631;678;153;3,56;43,13;24,22;25;United States;Northern America;"INFORMS Institute for Operations Research and the Management Sciences";"1985, 1991, 1993, 1995-2026";"Business and International Management (Q1); Economics and Econometrics (Q1); Marketing (Q1)";"Business, Management and Accounting; Economics, Econometrics and Finance"
28;24870;"Journal of Human Resources";journal;"15488004, 0022166X";"University of Wisconsin Press";No;No;5,855;Q1;135;62;96;3186;385;96;3,30;51,39;30,37;1;United States;Northern America;"University of Wisconsin Press";"1976-1982, 1988, 1990, 1992-2025";"Economics and Econometrics (Q1); Management of Technology and Innovation (Q1); Organizational Behavior and Human Resource Management (Q1); Strategy and Management (Q1)";"Business, Management and Accounting; Economics, Econometrics and Finance"
29;28096;"Accounting Review";journal;"00014826, 15587967";"American Accounting Association";No;No;5,678;Q1;217;74;243;4402;1166;242;3,55;59,49;30,53;9;United States;Northern America;"American Accounting Association";"1996-2026";"Accounting (Q1); Economics and Econometrics (Q1); Finance (Q1)";"Business, Management and Accounting; Economics, Econometrics and Finance"
30;24385;"Journal of the Academy of Marketing Science";journal;"00920703, 15527824";"Springer New York";No;No;5,512;Q1;234;65;178;5662;1955;154;6,86;87,11;31,84;20;United States;Northern America;"Springer New York";"1973-2026";"Business and International Management (Q1); Economics and Econometrics (Q1); Marketing (Q1)";"Business, Management and Accounting; Economics, Econometrics and Finance"
31;28996;"Journal of Financial Intermediation";journal;"10960473, 10429573";"Academic Press Inc.";No;No;5,445;Q1;101;28;87;1171;396;83;4,20;41,82;16,42;25;United States;Northern America;"Academic Press Inc.";"1990-2026";"Economics and Econometrics (Q1); Finance (Q1)";"Economics, Econometrics and Finance"
32;100147318;"Entrepreneurship Theory and Practice";journal;"10422587, 15406520";"SAGE Publications Ltd";No;No;5,365;Q1;224;46;138;4368;1712;116;7,67;94,96;29,03;15;United States;Northern America;"SAGE Publications Ltd";"1989, 1994, 2004-2026";"Business and International Management (Q1); Economics and Econometrics (Q1)";"Business, Management and Accounting; Economics, Econometrics and Finance"
33;19900191883;"American Economic Journal: Microeconomics";journal;"19457669, 19457685";"American Economic Association";No;No;5,339;Q1;62;34;129;1467;271;129;1,99;43,15;18,46;9;United States;Northern America;"American Economic Association";"2009-2025";"Economics, Econometrics and Finance (miscellaneous) (Q1)";"Economics, Econometrics and Finance"
34;27162;"Journal of Business and Economic Statistics";journal;"07350015, 15372707";"Taylor and Francis Ltd.";No;No;5,062;Q1;127;72;164;2749;651;152;4,40;38,18;12,67;36;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1983-2026";"Economics and Econometrics (Q1); Social Sciences (miscellaneous) (Q1); Statistics and Probability (Q1); Statistics, Probability and Uncertainty (Q1)";"Decision Sciences; Economics, Econometrics and Finance; Mathematics; Social Sciences"
35;21100217630;"Strategic Entrepreneurship Journal";journal;"19324391, 1932443X";"John Wiley &amp; Sons Inc.";No;No;5,061;Q1;82;36;69;3126;643;67;9,58;86,83;20,24;11;United States;Northern America;"John Wiley &amp; Sons Inc.";"2008, 2011-2026";"Business and International Management (Q1); Economics and Econometrics (Q1); Strategy and Management (Q1)";"Business, Management and Accounting; Economics, Econometrics and Finance"
36;17555;"Journal of Monetary Economics";journal;"03043932";"Elsevier B.V.";No;No;4,988;Q1;165;108;209;3858;729;198;3,09;35,72;18,78;87;Netherlands;Western Europe;"Elsevier B.V.";"1975-2026";"Economics and Econometrics (Q1); Finance (Q1)";"Economics, Econometrics and Finance"
37;16160;"Review of Finance";journal;"1573692X, 15723097";"Oxford University Press";No;No;4,933;Q1;91;36;157;1976;684;156;3,40;54,89;14,12;22;United Kingdom;Western Europe;"Oxford University Press";"2001-2002, 2004-2026";"Accounting (Q1); Economics and Econometrics (Q1); Finance (Q1)";"Business, Management and Accounting; Economics, Econometrics and Finance"
38;24392;"Journal of International Business Studies";journal;"00472506, 14786990";"Palgrave Macmillan";No;No;4,819;Q1;254;75;194;7285;2049;181;8,90;97,13;35,05;32;United Kingdom;Western Europe;"Palgrave Macmillan";"1975-2026";"Business and International Management (Q1); Business, Management and Accounting (miscellaneous) (Q1); Economics and Econometrics (Q1); Management of Technology and Innovation (Q1); Strategy and Management (Q1)";"Business, Management and Accounting; Economics, Econometrics and Finance"
39;23011;"Economic Journal";journal;"14680297, 00130133";"Wiley-Blackwell";No;No;4,683;Q1;205;69;364;3444;1216;364;3,18;49,91;25,16;29;United States;Northern America;"Wiley-Blackwell";"1961, 1963, 1970, 1973, 1976, 1979-1986, 1988-2026";"Economics and Econometrics (Q1)";"Economics, Econometrics and Finance"
40;80370;"Journal of Financial and Quantitative Analysis";journal;"00221090, 17566916";"Cambridge University Press";No;No;4,657;Q1;164;82;255;4037;1020;255;3,05;49,23;15,17;0;United Kingdom;Western Europe;"Cambridge University Press";"1966-2026";"Accounting (Q1); Economics and Econometrics (Q1); Finance (Q1)";"Business, Management and Accounting; Economics, Econometrics and Finance"
41;28978;"Journal of Economic Growth";journal;"15737020, 13814338";"Springer New York";No;No;4,596;Q1;107;12;38;986;129;38;2,88;82,17;19,23;11;United States;Northern America;"Springer New York";"1996-2026";"Economics and Econometrics (Q1)";"Economics, Econometrics and Finance"
42;20022;"Economic Policy";journal;"02664658, 14680327";"Oxford University Press";No;No;4,579;Q1;99;17;58;684;242;49;2,58;40,24;21,88;10;United Kingdom;Western Europe;"Oxford University Press";"1988-2025";"Economics and Econometrics (Q1); Management, Monitoring, Policy and Law (Q1)";"Economics, Econometrics and Finance; Environmental Science"
43;6400153126;"Theoretical Economics";journal;"15557561, 19336837";"";Yes;No;4,404;Q1;43;45;125;1817;192;125;1,05;40,38;9,20;0;United Kingdom;Western Europe;"";"2007-2026";"Economics, Econometrics and Finance (miscellaneous) (Q1)";"Economics, Econometrics and Finance"
44;21100861110;"Journal of the Association of Environmental and Resource Economists";journal;"23335963, 23335955";"University of Chicago Press";No;No;4,367;Q1;50;36;112;1887;545;111;3,34;52,42;22,78;28;United States;Northern America;"University of Chicago Press";"2015-2026";"Economics and Econometrics (Q1); Management, Monitoring, Policy and Law (Q1); Nature and Landscape Conservation (Q1)";"Economics, Econometrics and Finance; Environmental Science"
45;21100926577;"Review of Asset Pricing Studies";journal;"20459920, 20459939";"Oxford University Press";No;No;4,356;Q1;36;28;28;1194;52;28;1,65;42,64;14,06;17;United States;Northern America;"Oxford University Press";"2011-2026";"Economics and Econometrics (Q1); Finance (Q1)";"Economics, Econometrics and Finance"
46;21100926579;"Review of Corporate Finance Studies";journal;"20469136, 20469128";"Oxford University Press";No;No;4,292;Q1;30;21;26;904;63;26;1,89;43,05;16,98;14;United States;Northern America;"Oxford University Press";"2012-2026";"Business and International Management (Q1); Economics and Econometrics (Q1); Finance (Q1)";"Business, Management and Accounting; Economics, Econometrics and Finance"
47;11600153422;"Review of Environmental Economics and Policy";journal;"17506824, 17506816";"University of Chicago Press";No;No;4,207;Q1;80;22;68;1047;521;62;5,91;47,59;32,65;14;United States;Northern America;"University of Chicago Press";"2008-2026";"Economics and Econometrics (Q1); Management, Monitoring, Policy and Law (Q1)";"Economics, Econometrics and Finance; Environmental Science"
48;21100255526;"Quantitative Economics";journal;"17597323, 17597331";"Wiley-Blackwell";Yes;No;4,062;Q1;41;39;117;1960;228;117;1,77;50,26;17,86;0;United States;Northern America;"Wiley-Blackwell";"2010-2026";"Economics and Econometrics (Q1)";"Economics, Econometrics and Finance"
49;15298;"Structural Equation Modeling";journal;"15328007, 10705511";"Psychology Press Ltd";No;No;4,041;Q1;138;71;196;3304;849;195;4,19;46,54;33,56;6;United Kingdom;Western Europe;"Psychology Press Ltd";"1994-2026";"Decision Sciences (miscellaneous) (Q1); Economics, Econometrics and Finance (miscellaneous) (Q1); Modeling and Simulation (Q1); Sociology and Political Science (Q1)";"Decision Sciences; Economics, Econometrics and Finance; Mathematics; Social Sciences"
50;19700200702;"Annual Review of Financial Economics";journal;"19411367, 19411375";"Annual Reviews Inc.";No;No;3,903;Q1;56;15;47;1421;174;47;2,97;94,73;14,81;11;United States;Northern America;"Annual Reviews Inc.";"2010-2025";"Economics and Econometrics (Q1); Finance (Q1)";"Economics, Econometrics and Finance"
51;24406;"Journal of Urban Economics";journal;"10959068, 00941190";"Academic Press Inc.";No;No;3,886;Q1;148;40;146;1747;669;146;3,11;43,68;30,53;29;United States;Northern America;"Academic Press Inc.";"1974-2026";"Economics and Econometrics (Q1); Urban Studies (Q1)";"Economics, Econometrics and Finance; Social Sciences"
52;4700152266;"Econometrics Journal";journal;"13684221, 1368423X";"Oxford University Press";No;No;3,861;Q1;53;26;58;1005;195;56;4,38;38,65;26,92;4;United Kingdom;Western Europe;"Oxford University Press";"2001, 2006-2026";"Economics and Econometrics (Q1)";"Economics, Econometrics and Finance"
53;21203;"Long Range Planning";journal;"00246301, 18731872";"Elsevier Ltd";No;No;3,852;Q1;142;58;173;6048;1380;159;8,79;104,28;34,67;10;United Kingdom;Western Europe;"Elsevier Ltd";"1968-2026";"Finance (Q1); Geography, Planning and Development (Q1); Strategy and Management (Q1)";"Business, Management and Accounting; Economics, Econometrics and Finance; Social Sciences"
54;29009;"Journal of Public Economics";journal;"00472727";"Elsevier B.V.";No;No;3,826;Q1;192;134;360;6148;1215;359;2,95;45,88;26,45;126;Netherlands;Western Europe;"Elsevier B.V.";"1972-2026";"Economics and Econometrics (Q1); Finance (Q1)";"Economics, Econometrics and Finance"
55;28973;"Journal of Econometrics";journal;"03044076, 18726895";"Elsevier B.V.";No;No;3,769;Q1;205;153;417;6991;955;407;2,13;45,69;21,54;49;Netherlands;Western Europe;"Elsevier B.V.";"1973-2026";"Applied Mathematics (Q1); Economics and Econometrics (Q1); History and Philosophy of Science (Q1)";"Arts and Humanities; Economics, Econometrics and Finance; Mathematics"
56;24393;"Journal of International Economics";journal;"18730353, 00221996";"Elsevier B.V.";No;No;3,761;Q1;179;90;265;4438;977;262;3,15;49,31;25,00;81;Netherlands;Western Europe;"Elsevier B.V.";"1971-2026";"Economics and Econometrics (Q1); Finance (Q1)";"Economics, Econometrics and Finance"
57;100147317;"Journal of Supply Chain Management";journal;"15232409, 1745493X";"Wiley-Blackwell";No;No;3,750;Q1;125;16;58;1513;479;54;6,24;94,56;36,73;5;United States;Northern America;"Wiley-Blackwell";"1999-2026";"Economics, Econometrics and Finance (miscellaneous) (Q1); Information Systems (Q1); Management Information Systems (Q1); Marketing (Q1)";"Business, Management and Accounting; Computer Science; Economics, Econometrics and Finance"
58;26259;"Review of Economic Dynamics";journal;"10966099, 10942025";"Academic Press Inc.";No;No;3,742;Q1;84;68;162;3132;326;160;1,59;46,06;15,15;49;United States;Northern America;"Academic Press Inc.";"1998-2026";"Economics and Econometrics (Q1)";"Economics, Econometrics and Finance"
59;28981;"Journal of Economic Theory";journal;"10957235, 00220531";"Academic Press Inc.";No;No;3,689;Q1;124;115;345;4319;526;345;1,35;37,56;12,39;39;United States;Northern America;"Academic Press Inc.";"1969-2026";"Economics and Econometrics (Q1)";"Economics, Econometrics and Finance"
60;23672;"RAND Journal of Economics";journal;"17562171, 07416261";"Wiley-Blackwell";No;No;3,687;Q1;135;45;115;1939;253;115;1,88;43,09;18,09;27;United States;Northern America;"Wiley-Blackwell";"1984-1985, 1987, 1989, 1991-2026";"Economics and Econometrics (Q1)";"Economics, Econometrics and Finance"
61;29400;"Journal of World Business";journal;"10909516";"Elsevier Inc.";No;No;3,607;Q1;158;64;172;7019;1524;168;8,31;109,67;38,73;15;United States;Northern America;"Elsevier Inc.";"1997-2026";"Business and International Management (Q1); Finance (Q1); Marketing (Q1)";"Business, Management and Accounting; Economics, Econometrics and Finance"
62;14834;"Journal of Development Economics";journal;"03043878";"Elsevier B.V.";No;No;3,588;Q1;196;128;281;6665;1155;279;3,77;52,07;28,87;120;Netherlands;Western Europe;"Elsevier B.V.";"1974-2026";"Development (Q1); Economics and Econometrics (Q1)";"Economics, Econometrics and Finance; Social Sciences"
63;23352;"Journal of Environmental Economics and Management";journal;"10960449, 00950696";"Academic Press Inc.";No;No;3,163;Q1;168;69;303;3557;1616;301;4,45;51,55;29,75;49;United States;Northern America;"Academic Press Inc.";"1974-2026";"Economics and Econometrics (Q1); Management, Monitoring, Policy and Law (Q1)";"Economics, Econometrics and Finance; Environmental Science"
64;28092;"Economic Geography";journal;"00130095, 19448287";"Routledge";No;No;3,144;Q1;106;21;68;1643;487;63;6,47;78,24;47,17;11;United Kingdom;Western Europe;"Routledge";"1972, 1974, 1978-1985, 1987-2026";"Economics and Econometrics (Q1); Geography, Planning and Development (Q1)";"Economics, Econometrics and Finance; Social Sciences"
65;4000148307;"Family Business Review";journal;"17416248, 08944865";"SAGE Publications Inc.";No;No;2,947;Q1;140;21;68;1937;437;49;5,98;92,24;50,00;0;United States;Northern America;"SAGE Publications Inc.";"1988-2026";"Business, Management and Accounting (miscellaneous) (Q1); Finance (Q1)";"Business, Management and Accounting; Economics, Econometrics and Finance"
66;28464;"Econometric Theory";journal;"02664666, 14694360";"Cambridge University Press";No;No;2,894;Q1;87;36;122;1406;183;118;1,59;39,06;19,35;0;United Kingdom;Western Europe;"Cambridge University Press";"1985-2026";"Economics and Econometrics (Q1); Social Sciences (miscellaneous) (Q1)";"Economics, Econometrics and Finance; Social Sciences"
67;28964;"Journal of Applied Econometrics";journal;"10991255, 08837252";"John Wiley and Sons Ltd";No;No;2,878;Q1;128;50;209;1990;540;209;2,15;39,80;19,44;28;United Kingdom;Western Europe;"John Wiley and Sons Ltd";"1986-2026";"Economics and Econometrics (Q1); Social Sciences (miscellaneous) (Q1)";"Economics, Econometrics and Finance; Social Sciences"
68;29113;"Contemporary Accounting Research";journal;"08239150, 19113846";"John Wiley and Sons Inc";No;No;2,769;Q1;141;87;238;5922;789;238;2,96;68,07;31,87;13;Canada;Northern America;"John Wiley and Sons Inc";"1984-2026";"Accounting (Q1); Economics and Econometrics (Q1); Finance (Q1)";"Business, Management and Accounting; Economics, Econometrics and Finance"
69;19900193252;"Journal of the American Taxation Association";journal;"15588017, 01989073";"American Accounting Association";No;No;2,756;Q1;36;13;31;792;66;28;1,61;60,92;24,24;2;United States;Northern America;"American Accounting Association";"1999, 2001, 2003-2004, 2007, 2009-2025";"Accounting (Q1); Finance (Q1)";"Business, Management and Accounting; Economics, Econometrics and Finance"
70;18034;"World Bank Research Observer";journal;"15646971, 02573032";"Oxford University Press";No;No;2,737;Q1;87;3;30;279;141;30;4,36;93,00;0,00;0;United Kingdom;Western Europe;"Oxford University Press";"1986-2026";"Development (Q1); Economics and Econometrics (Q1)";"Economics, Econometrics and Finance; Social Sciences"
71;19800188032;"MIS Quarterly Executive";journal;"15401979, 15401960";"Association for Information Systems";No;No;2,729;Q1;61;26;82;254;572;55;4,09;9,77;27,54;2;United States;Northern America;"Association for Information Systems";"2010-2025";"Economics and Econometrics (Q1)";"Economics, Econometrics and Finance"
72;23666;"International Economic Review";journal;"14682354, 00206598";"Wiley-Blackwell Publishing Ltd";No;No;2,658;Q1;105;59;192;2615;329;192;1,66;44,32;12,50;42;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"1979-1985, 1988-2026";"Economics and Econometrics (Q1)";"Economics, Econometrics and Finance"
73;4400151715;"Stata Journal";journal;"1536867X, 15368734";"SAGE Publications Inc.";No;No;2,637;-;123;53;170;971;531;155;2,18;18,32;17,39;0;United Kingdom;Western Europe;"SAGE Publications Inc.";"2002-2025";"Mathematics (miscellaneous) (Q1)";"Mathematics"
74;22750;"Journal of Economic Geography";journal;"14682702, 14682710";"Oxford University Press";No;No;2,518;Q1;132;31;140;1876;649;138;4,26;60,52;22,06;17;United Kingdom;Western Europe;"Oxford University Press";"2001-2025";"Economics and Econometrics (Q1); Geography, Planning and Development (Q1)";"Economics, Econometrics and Finance; Social Sciences"
75;29374;"Energy Economics";journal;"01409883, 18736181";"Elsevier B.V.";No;No;2,500;Q1;252;373;1080;21744;7761;1071;6,70;58,29;25,62;164;Netherlands;Western Europe;"Elsevier B.V.";"1979-2026";"Economics and Econometrics (Q1); Energy (miscellaneous) (Q1)";"Economics, Econometrics and Finance; Energy"
76;18400156711;"Cambridge Journal of Regions, Economy and Society";journal;"17521386, 17521378";"Oxford University Press";No;No;2,468;Q1;83;34;85;2468;622;77;7,18;72,59;38,10;15;United Kingdom;Western Europe;"Oxford University Press";"2008-2026";"Economics and Econometrics (Q1); Geography, Planning and Development (Q1); Sociology and Political Science (Q1)";"Economics, Econometrics and Finance; Social Sciences"
77;26424;"Resources, Conservation and Recycling";journal;"18790658, 09213449";"Elsevier B.V.";No;No;2,468;Q1;245;483;1187;30290;12447;1164;10,19;62,71;33,59;190;Netherlands;Western Europe;"Elsevier B.V.";"1988-2026";"Economics and Econometrics (Q1); Waste Management and Disposal (Q1)";"Economics, Econometrics and Finance; Environmental Science"
78;19700200703;"Annual Review of Resource Economics";journal;"19411359, 19411340";"Annual Reviews Inc.";No;No;2,413;Q1;68;24;74;2225;401;71;5,39;92,71;21,15;19;United States;Northern America;"Annual Reviews Inc.";"2009-2025";"Economics and Econometrics (Q1)";"Economics, Econometrics and Finance"
79;19165;"International Journal of Production Economics";journal;"09255273";"Elsevier B.V.";No;No;2,406;Q1;264;328;896;21712;7626;886;7,74;66,20;25,73;37;Netherlands;Western Europe;"Elsevier B.V.";"1991-2026";"Business, Management and Accounting (miscellaneous) (Q1); Economics and Econometrics (Q1); Industrial and Manufacturing Engineering (Q1); Management Science and Operations Research (Q1)";"Business, Management and Accounting; Decision Sciences; Economics, Econometrics and Finance; Engineering"
80;30060;"World Development";journal;"0305750X, 18735991";"Elsevier B.V.";No;No;2,386;Q1;249;380;915;22871;5499;910;5,37;60,19;38,31;294;United Kingdom;Western Europe;"Elsevier B.V.";"1973-2026";"Development (Q1); Economics and Econometrics (Q1); Geography, Planning and Development (Q1); Sociology and Political Science (Q1)";"Economics, Econometrics and Finance; Social Sciences"
81;19700201637;"Foundations and Trends in Econometrics";journal;"15513076, 15513084";"Now Publishers Inc";No;No;2,383;Q1;15;1;3;212;20;3;9,00;212,00;50,00;1;United States;Northern America;"Now Publishers Inc";"2005-2006, 2009-2024";"Economics and Econometrics (Q1)";"Economics, Econometrics and Finance"
